gene_id,condition,n_guides_tested,n_guides_signif_kd,best_kd_tstat,frac_guides_signif_kd
ENSG00000127720,Stim8hr,2,2,-32.8576683702438,1.0
ENSG00000127774,Rest,2,1,-16.66140563269021,0.5
ENSG00000127774,Stim48hr,2,1,-9.12702234998621,0.5
ENSG00000127774,Stim8hr,2,1,-22.83499333645025,0.5
ENSG00000127804,Rest,2,1,-71.01560791472251,0.5
ENSG00000127804,Stim8hr,1,1,-139.6178274852882,1.0
ENSG00000127824,Rest,2,2,-67.70878814903122,1.0
ENSG00000127824,Stim48hr,2,2,-46.58199106322548,1.0
ENSG00000127824,Stim8hr,2,2,-40.747163426358895,1.0
ENSG00000127831,Rest,2,0,-0.9294150245432888,0.0
ENSG00000127831,Stim48hr,2,0,-0.3841396664643138,0.0
ENSG00000127831,Stim8hr,2,0,-0.077797320511947,0.0
ENSG00000127837,Rest,2,1,-95.42920507228264,0.5
ENSG00000127837,Stim48hr,2,0,-0.1702497938241471,0.0
ENSG00000127837,Stim8hr,2,1,-10.409437418166023,0.5
ENSG00000127838,Rest,2,0,-0.0012489784379459,0.0
ENSG00000127838,Stim48hr,2,0,-1.2898315740197532,0.0
ENSG00000127838,Stim8hr,2,1,-1.7900469290373031,0.5
ENSG00000127870,Rest,1,1,-26.28747289263316,1.0
ENSG00000127870,Stim48hr,1,1,-22.86151132873177,1.0
ENSG00000127870,Stim8hr,1,1,-35.82771583001911,1.0
ENSG00000127884,Rest,2,2,-53.56335438053726,1.0
ENSG00000127884,Stim48hr,2,2,-53.32789269313916,1.0
ENSG00000127884,Stim8hr,2,2,-67.70128817287016,1.0
ENSG00000127903,Rest,2,0,-1.1053408091433694,0.0
ENSG00000127903,Stim48hr,2,0,-1.0093546571647318,0.0
ENSG00000127903,Stim8hr,2,1,-1.911132077324004,0.5
ENSG00000127914,Rest,2,2,-63.01477966720606,1.0
ENSG00000127914,Stim48hr,2,2,-75.69720993008703,1.0
ENSG00000127914,Stim8hr,2,2,-108.84217578212665,1.0
ENSG00000127920,Rest,2,0,-0.7330377137451348,0.0
ENSG00000127920,Stim48hr,2,0,-1.1111035989568836,0.0
ENSG00000127920,Stim8hr,2,0,-1.1028447345632146,0.0
ENSG00000127922,Rest,2,0,-0.8434757152231227,0.0
ENSG00000127922,Stim48hr,2,1,-2.8655258751493675,0.5
ENSG00000127922,Stim8hr,2,0,-1.7741409236835224,0.0
ENSG00000127946,Rest,2,1,-8.582400234256216,0.5
ENSG00000127946,Stim48hr,2,0,-1.326071023220919,0.0
ENSG00000127946,Stim8hr,2,1,-7.0085080689409,0.5
ENSG00000127947,Rest,2,2,-27.68870953399759,1.0
ENSG00000127947,Stim48hr,2,2,-22.258240930203176,1.0
ENSG00000127947,Stim8hr,2,2,-14.599153343216086,1.0
ENSG00000127948,Rest,2,2,-37.65616250426768,1.0
ENSG00000127948,Stim48hr,2,2,-37.32544445678895,1.0
ENSG00000127948,Stim8hr,2,2,-63.33218955156661,1.0
ENSG00000127951,Rest,2,2,-52.94129630382408,1.0
ENSG00000127951,Stim48hr,2,2,-42.81988325266631,1.0
ENSG00000127951,Stim8hr,2,2,-60.12964758408005,1.0
ENSG00000127952,Rest,2,2,-56.183067375903285,1.0
ENSG00000127952,Stim48hr,2,2,-44.74599414541604,1.0
ENSG00000127952,Stim8hr,2,2,-40.9401043257852,1.0
ENSG00000127954,Rest,2,0,-0.0329326709450333,0.0
ENSG00000127954,Stim48hr,2,0,-0.4236377342603171,0.0
ENSG00000127954,Stim8hr,2,0,-0.2572198469625217,0.0
ENSG00000127955,Rest,2,2,-10.119244598897945,1.0
ENSG00000127955,Stim48hr,2,2,-44.59965700589908,1.0
ENSG00000127955,Stim8hr,2,2,-56.30263658713544,1.0
ENSG00000127980,Rest,2,1,-26.53748458167448,0.5
ENSG00000127980,Stim48hr,2,2,-41.18590122251916,1.0
ENSG00000127980,Stim8hr,2,0,-0.8098751072704886,0.0
ENSG00000127989,Rest,2,2,-41.59181309984857,1.0
ENSG00000127989,Stim48hr,2,2,-43.51444589582841,1.0
ENSG00000127989,Stim8hr,2,2,-34.684699763516164,1.0
ENSG00000127995,Rest,1,1,-3.509830935965532,1.0
ENSG00000127995,Stim48hr,2,2,-36.151673862442216,1.0
ENSG00000127995,Stim8hr,2,2,-69.08077200535323,1.0
ENSG00000128000,Rest,2,2,-11.584640342934902,1.0
ENSG00000128000,Stim48hr,2,2,-69.0210658905052,1.0
ENSG00000128000,Stim8hr,2,2,-25.291589881847937,1.0
ENSG00000128016,Rest,2,2,-33.04483852975129,1.0
ENSG00000128016,Stim48hr,2,2,-19.83516046133828,1.0
ENSG00000128016,Stim8hr,2,2,-17.302894769121206,1.0
ENSG00000128039,Rest,2,2,-30.889311268166065,1.0
ENSG00000128039,Stim48hr,2,2,-40.45990309810978,1.0
ENSG00000128039,Stim8hr,2,2,-64.02500717924966,1.0
ENSG00000128040,Rest,2,2,-5.493814829940709,1.0
ENSG00000128040,Stim48hr,2,2,-13.781160032624989,1.0
ENSG00000128040,Stim8hr,2,2,-19.725214172128247,1.0
ENSG00000128050,Rest,2,2,-6.911620928655757,1.0
ENSG00000128050,Stim48hr,2,2,-11.084934030340278,1.0
ENSG00000128050,Stim8hr,2,2,-14.816071333486606,1.0
ENSG00000128059,Rest,2,2,-11.882475717047043,1.0
ENSG00000128059,Stim48hr,2,1,-6.398712133044202,0.5
ENSG00000128059,Stim8hr,2,2,-8.951450215697456,1.0
ENSG00000128159,Rest,2,1,-3.4657609040975323,0.5
ENSG00000128159,Stim48hr,2,1,-3.8505910096341087,0.5
ENSG00000128159,Stim8hr,2,1,-3.406130220987942,0.5
ENSG00000128185,Rest,2,0,0.0,0.0
ENSG00000128185,Stim48hr,2,0,0.0,0.0
ENSG00000128185,Stim8hr,2,0,0.0,0.0
ENSG00000128191,Rest,1,0,0.0041306299480301,0.0
ENSG00000128191,Stim48hr,1,0,-0.0023579567825043,0.0
ENSG00000128191,Stim8hr,1,0,-0.0050723706345899,0.0
ENSG00000128203,Rest,2,2,-56.91852800912478,1.0
ENSG00000128203,Stim48hr,2,2,-37.70566392230701,1.0
ENSG00000128203,Stim8hr,2,2,-54.36409483530675,1.0
ENSG00000128218,Rest,2,0,-0.6271528152142882,0.0
ENSG00000128218,Stim48hr,2,0,-0.0290939015272362,0.0
ENSG00000128218,Stim8hr,2,0,-0.8996621382618848,0.0
ENSG00000128228,Rest,2,2,-50.10679318415809,1.0
ENSG00000128228,Stim48hr,2,2,-61.45293102431665,1.0
ENSG00000128228,Stim8hr,2,2,-75.3662355275658,1.0
ENSG00000128245,Rest,1,1,-2.08208556210991,1.0
ENSG00000128245,Stim48hr,2,2,-59.143096704046826,1.0
ENSG00000128245,Stim8hr,2,1,-106.49674107841749,0.5
ENSG00000128253,Rest,2,0,-0.855213478111214,0.0
ENSG00000128253,Stim48hr,2,1,-4.94056095773368,0.5
ENSG00000128253,Stim8hr,2,2,-3.8356255310409577,1.0
ENSG00000128266,Rest,2,1,-2.124270973452638,0.5
ENSG00000128266,Stim48hr,2,0,-1.0617409305003114,0.0
ENSG00000128266,Stim8hr,2,2,-7.716407113555805,1.0
ENSG00000128271,Rest,2,2,-2.7493281370380185,1.0
ENSG00000128271,Stim48hr,2,2,-8.868617061103135,1.0
ENSG00000128271,Stim8hr,2,2,-9.541113790918333,1.0
ENSG00000128272,Rest,2,2,-22.860487622312167,1.0
ENSG00000128272,Stim48hr,2,2,-18.91413315795561,1.0
ENSG00000128272,Stim8hr,2,2,-41.91273666908462,1.0
ENSG00000128284,Rest,2,2,-43.17074753843583,1.0
ENSG00000128284,Stim48hr,2,2,-34.03423089472433,1.0
ENSG00000128284,Stim8hr,2,2,-30.58776638875622,1.0
ENSG00000128285,Rest,2,0,-0.0408809247632818,0.0
ENSG00000128285,Stim48hr,2,0,-0.1098661842693221,0.0
ENSG00000128285,Stim8hr,2,0,-0.0605669187760574,0.0
ENSG00000128294,Rest,2,2,-27.018684934481147,1.0
ENSG00000128294,Stim48hr,2,2,-46.46503373081343,1.0
ENSG00000128294,Stim8hr,2,2,-10.78674760094607,1.0
ENSG00000128298,Rest,2,2,-2.635856130631217,1.0
ENSG00000128298,Stim48hr,2,1,-4.56319153888032,0.5
ENSG00000128298,Stim8hr,2,0,0.2654241178598424,0.0
ENSG00000128309,Rest,2,2,-58.88786634300706,1.0
ENSG00000128309,Stim48hr,2,2,-76.39500523356341,1.0
ENSG00000128309,Stim8hr,2,2,-43.502471482124704,1.0
ENSG00000128311,Rest,2,2,-37.84766411072702,1.0
ENSG00000128311,Stim48hr,2,2,-32.00177178948539,1.0
ENSG00000128311,Stim8hr,2,2,-37.48533390014236,1.0
ENSG00000128335,Rest,2,2,-37.78825546387362,1.0
ENSG00000128335,Stim48hr,2,2,-41.019565729778655,1.0
ENSG00000128335,Stim8hr,2,2,-48.087802072068655,1.0
ENSG00000128340,Rest,2,2,-32.785484874571935,1.0
ENSG00000128340,Stim48hr,2,2,-24.500273507505632,1.0
ENSG00000128340,Stim8hr,2,2,-28.18220777018926,1.0
ENSG00000128342,Rest,2,2,-2.627079842265766,1.0
ENSG00000128342,Stim48hr,2,2,-52.35445686674656,1.0
ENSG00000128342,Stim8hr,2,2,-55.73892656490397,1.0
ENSG00000128346,Rest,2,0,-0.1893016689365966,0.0
ENSG00000128346,Stim48hr,2,1,-2.085635171729684,0.5
ENSG00000128346,Stim8hr,2,0,-0.5568820114094691,0.0
ENSG00000128383,Rest,2,0,-0.04013709254481,0.0
ENSG00000128383,Stim48hr,2,0,-0.7420449538429038,0.0
ENSG00000128383,Stim8hr,2,0,-0.1385208411611172,0.0
ENSG00000128394,Rest,2,2,-61.74856119214296,1.0
ENSG00000128394,Stim48hr,2,2,-44.37816638580217,1.0
ENSG00000128394,Stim8hr,2,2,-36.57374753792912,1.0
ENSG00000128408,Rest,2,2,-16.16746494129949,1.0
ENSG00000128408,Stim48hr,2,2,-45.77164719861469,1.0
ENSG00000128408,Stim8hr,2,2,-31.38565352159885,1.0
ENSG00000128463,Rest,2,2,-33.14342511941503,1.0
ENSG00000128463,Stim48hr,2,2,-39.377930062612926,1.0
ENSG00000128463,Stim8hr,2,2,-37.90860342083271,1.0
ENSG00000128487,Rest,2,0,0.3605592059017922,0.0
ENSG00000128487,Stim48hr,2,1,-2.1502050072258214,0.5
ENSG00000128487,Stim8hr,2,1,-3.0687857686746325,0.5
ENSG00000128513,Rest,2,0,-1.5630528269352644,0.0
ENSG00000128513,Stim48hr,2,1,-2.5570985085562,0.5
ENSG00000128513,Stim8hr,2,1,-2.491347167879369,0.5
ENSG00000128524,Rest,1,1,-51.13454585378268,1.0
ENSG00000128524,Stim48hr,1,0,-0.00316638004471,0.0
ENSG00000128524,Stim8hr,1,0,-0.0038352600411408,0.0
ENSG00000128534,Rest,1,0,-1.0233547160429852,0.0
ENSG00000128534,Stim48hr,2,1,-3.625338642533789,0.5
ENSG00000128534,Stim8hr,1,1,-2.21573166309032,1.0
ENSG00000128536,Rest,2,0,-0.3348728473116847,0.0
ENSG00000128536,Stim48hr,2,0,-0.1373874540843417,0.0
ENSG00000128536,Stim8hr,2,0,-0.4780591525773877,0.0
ENSG00000128563,Rest,1,0,0.0,0.0
ENSG00000128563,Stim48hr,1,0,0.0,0.0
ENSG00000128563,Stim8hr,1,0,0.0,0.0
ENSG00000128567,Rest,2,2,-17.335841579264113,1.0
ENSG00000128567,Stim48hr,2,2,-26.96584377597537,1.0
ENSG00000128567,Stim8hr,2,2,-16.09301109499154,1.0
ENSG00000128573,Rest,2,0,-0.3854513811020845,0.0
ENSG00000128573,Stim48hr,2,0,-0.6916842539546234,0.0
ENSG00000128573,Stim8hr,2,0,-0.4838086106878593,0.0
ENSG00000128578,Rest,2,2,-14.37366691077345,1.0
ENSG00000128578,Stim48hr,2,2,-39.586819720734745,1.0
ENSG00000128578,Stim8hr,2,2,-59.15868018613463,1.0
ENSG00000128581,Rest,2,2,-85.1787181840541,1.0
ENSG00000128581,Stim48hr,2,2,-20.533453543823168,1.0
ENSG00000128581,Stim8hr,2,2,-7.726899160250627,1.0
ENSG00000128585,Rest,2,2,-23.123270887550643,1.0
ENSG00000128585,Stim48hr,2,2,-21.4627702617193,1.0
ENSG00000128585,Stim8hr,2,2,-18.47971996984676,1.0
ENSG00000128590,Rest,2,2,-38.12133653941674,1.0
ENSG00000128590,Stim48hr,2,2,-32.48144332985771,1.0
ENSG00000128590,Stim8hr,2,2,-31.3236680822552,1.0
ENSG00000128594,Rest,3,0,-0.2542424635582397,0.0
ENSG00000128594,Stim48hr,2,0,-1.0972439415948525,0.0
ENSG00000128594,Stim8hr,2,2,-8.817909673421358,1.0
ENSG00000128595,Rest,2,2,-50.964589877678776,1.0
ENSG00000128595,Stim48hr,2,2,-39.490746122682,1.0
ENSG00000128595,Stim8hr,2,2,-61.4497481313394,1.0
ENSG00000128596,Rest,2,2,-26.81451507243841,1.0
ENSG00000128596,Stim48hr,2,2,-40.1269269621498,1.0
ENSG00000128596,Stim8hr,2,2,-15.041490438189795,1.0
ENSG00000128604,Rest,2,2,-27.42929324486448,1.0
ENSG00000128604,Stim48hr,2,2,-64.5157204212146,1.0
ENSG00000128604,Stim8hr,2,2,-69.03495520397853,1.0
ENSG00000128607,Rest,2,2,-41.75858149614932,1.0
ENSG00000128607,Stim48hr,2,2,-20.08108660404295,1.0
ENSG00000128607,Stim8hr,2,2,-45.31891717524674,1.0
ENSG00000128609,Rest,2,2,-22.8592617429778,1.0
ENSG00000128609,Stim48hr,2,2,-13.322277498151117,1.0
ENSG00000128609,Stim8hr,2,2,-38.57616267166069,1.0
ENSG00000128610,Rest,2,0,-0.0121394571658261,0.0
ENSG00000128610,Stim48hr,2,0,-0.0081151758580627,0.0
ENSG00000128610,Stim8hr,2,0,-0.0151800652627658,0.0
ENSG00000128617,Rest,2,0,-0.0253682077677905,0.0
ENSG00000128617,Stim48hr,2,0,-0.0630463974981472,0.0
ENSG00000128617,Stim8hr,2,0,-0.0279704531456014,0.0
ENSG00000128626,Rest,2,0,0.0,0.0
ENSG00000128626,Stim48hr,2,0,0.0,0.0
ENSG00000128626,Stim8hr,2,0,0.0,0.0
ENSG00000128641,Rest,2,2,-11.793825442483,1.0
ENSG00000128641,Stim48hr,2,2,-53.80034567293031,1.0
ENSG00000128641,Stim8hr,2,2,-55.38745720780726,1.0
ENSG00000128645,Rest,2,0,-0.0587951994410885,0.0
ENSG00000128645,Stim48hr,2,0,-0.0629768155326515,0.0
ENSG00000128645,Stim8hr,2,0,-0.249760234928156,0.0
ENSG00000128652,Rest,2,0,0.0,0.0
ENSG00000128652,Stim48hr,2,0,-0.0764414354656385,0.0
ENSG00000128652,Stim8hr,2,0,-0.0081037738399669,0.0
ENSG00000128654,Rest,2,2,-10.916804564046306,1.0
ENSG00000128654,Stim48hr,2,2,-19.38353153830542,1.0
ENSG00000128654,Stim8hr,2,2,-46.34575824151684,1.0
ENSG00000128656,Rest,2,2,-9.66558587673244,1.0
ENSG00000128656,Stim48hr,2,1,-6.782820390273991,0.5
ENSG00000128656,Stim8hr,2,2,-29.53450087521666,1.0
ENSG00000128683,Rest,2,2,-16.46569044763208,1.0
ENSG00000128683,Stim48hr,2,2,-24.14069687637207,1.0
ENSG00000128683,Stim8hr,2,2,-75.57214922397723,1.0
ENSG00000128694,Rest,2,2,-20.04022542402115,1.0
ENSG00000128694,Stim48hr,2,2,-14.484556507961903,1.0
ENSG00000128694,Stim8hr,2,2,-34.54498519142836,1.0
ENSG00000128699,Rest,2,1,-15.951512471560404,0.5
ENSG00000128699,Stim48hr,2,1,-22.6773622426324,0.5
ENSG00000128699,Stim8hr,2,2,-20.34918570794613,1.0
ENSG00000128708,Rest,2,2,-26.35459278545592,1.0
ENSG00000128708,Stim48hr,2,2,-26.40372146640414,1.0
ENSG00000128708,Stim8hr,2,2,-20.124132805411,1.0
ENSG00000128709,Rest,2,0,-0.004157893572459,0.0
ENSG00000128709,Stim48hr,2,0,-0.2576128714284932,0.0
ENSG00000128709,Stim8hr,2,0,-0.0209105785953467,0.0
ENSG00000128710,Rest,2,0,-0.0165105958661243,0.0
ENSG00000128710,Stim48hr,2,0,-0.1255886139703204,0.0
ENSG00000128710,Stim8hr,2,0,-0.0500612788274792,0.0
ENSG00000128713,Rest,2,0,-0.0016614796155457,0.0
ENSG00000128713,Stim48hr,2,0,-0.1166370164687383,0.0
ENSG00000128713,Stim8hr,2,0,-0.0045237567836299,0.0
ENSG00000128714,Rest,2,0,-0.0058583914448089,0.0
ENSG00000128714,Stim48hr,2,0,-0.0168749505253244,0.0
ENSG00000128714,Stim8hr,2,0,-0.0300011537517119,0.0
ENSG00000128731,Rest,2,1,-151.26759046788135,0.5
ENSG00000128731,Stim48hr,2,1,-17.65659005307126,0.5
ENSG00000128731,Stim8hr,2,1,-11.587900169145744,0.5
ENSG00000128789,Rest,2,2,-14.394874347277105,1.0
ENSG00000128789,Stim48hr,2,2,-24.31437966424788,1.0
ENSG00000128789,Stim8hr,2,2,-18.29212942447676,1.0
ENSG00000128791,Rest,2,2,-72.87637164563765,1.0
ENSG00000128791,Stim48hr,2,2,-27.91573574686061,1.0
ENSG00000128791,Stim8hr,2,2,-28.191268153530245,1.0
ENSG00000128815,Rest,2,0,-0.0323087575842915,0.0
ENSG00000128815,Stim48hr,2,0,-0.1974351006405251,0.0
ENSG00000128815,Stim8hr,2,0,-0.030387014166212,0.0
ENSG00000128829,Rest,2,2,-39.53344306670378,1.0
ENSG00000128829,Stim48hr,2,2,-54.37796679938098,1.0
ENSG00000128829,Stim8hr,2,2,-62.39560105474512,1.0
ENSG00000128872,Rest,2,2,-58.51328884596775,1.0
ENSG00000128872,Stim48hr,2,2,-16.113760910523432,1.0
ENSG00000128872,Stim8hr,2,2,-37.63435538053363,1.0
ENSG00000128881,Rest,2,2,-28.128450391827982,1.0
ENSG00000128881,Stim48hr,2,1,-11.618481103263296,0.5
ENSG00000128881,Stim8hr,2,2,-23.77908819534051,1.0
ENSG00000128891,Rest,2,2,-69.94959836732097,1.0
ENSG00000128891,Stim48hr,2,2,-53.10775554731256,1.0
ENSG00000128891,Stim8hr,2,2,-64.51648915197852,1.0
ENSG00000128908,Rest,2,2,-6.134015695951781,1.0
ENSG00000128908,Stim48hr,2,2,-8.73340008355602,1.0
ENSG00000128908,Stim8hr,2,2,-8.374687050186896,1.0
ENSG00000128915,Rest,2,2,-19.36414729736492,1.0
ENSG00000128915,Stim48hr,2,2,-14.393896596041852,1.0
ENSG00000128915,Stim8hr,2,2,-22.06482490181696,1.0
ENSG00000128923,Rest,2,2,-64.22202836019979,1.0
ENSG00000128923,Stim48hr,2,2,-52.66526758552638,1.0
ENSG00000128923,Stim8hr,2,2,-38.26834301366744,1.0
ENSG00000128928,Rest,2,2,-29.699660649355,1.0
ENSG00000128928,Stim48hr,2,2,-20.00672637275561,1.0
ENSG00000128928,Stim8hr,2,2,-80.66497017903588,1.0
ENSG00000128944,Rest,2,2,-22.74424252907799,1.0
ENSG00000128944,Stim48hr,2,2,-33.41686947709209,1.0
ENSG00000128944,Stim8hr,2,2,-27.878447366397417,1.0
ENSG00000128951,Rest,2,0,-0.3280018095717621,0.0
ENSG00000128951,Stim48hr,1,0,-0.8178802448700291,0.0
ENSG00000128951,Stim8hr,2,0,-0.0079398248177987,0.0
ENSG00000128965,Rest,2,2,-5.46340973268414,1.0
ENSG00000128965,Stim48hr,2,2,-41.959378181037856,1.0
ENSG00000128965,Stim8hr,2,2,-29.29562124296909,1.0
ENSG00000128973,Rest,1,1,-50.73698825204812,1.0
ENSG00000128973,Stim48hr,2,1,-46.4418697675769,0.5
ENSG00000128973,Stim8hr,2,1,-74.69165894522017,0.5
ENSG00000128989,Rest,2,1,-7.823820022462318,0.5
ENSG00000128989,Stim48hr,2,1,-2.619235314728165,0.5
ENSG00000128989,Stim8hr,2,0,-1.945442396441201,0.0
ENSG00000129003,Rest,2,1,-35.53258009727539,0.5
ENSG00000129003,Stim48hr,2,1,-26.32849429183336,0.5
ENSG00000129003,Stim8hr,2,1,-33.29446143388999,0.5
ENSG00000129007,Rest,2,2,-21.614749249826325,1.0
ENSG00000129007,Stim48hr,2,0,-1.6495669933904775,0.0
ENSG00000129007,Stim8hr,2,0,-1.556147812341005,0.0
ENSG00000129028,Rest,2,0,-0.0988794285377775,0.0
ENSG00000129028,Stim48hr,2,0,-0.7793190394796577,0.0
ENSG00000129028,Stim8hr,2,0,-0.4400678006668754,0.0
ENSG00000129038,Rest,2,2,-13.45557560529738,1.0
ENSG00000129038,Stim48hr,2,1,-2.3471467829775934,0.5
ENSG00000129038,Stim8hr,2,1,-8.857770955284678,0.5
ENSG00000129055,Rest,2,1,-128.70819498777746,0.5
ENSG00000129055,Stim48hr,2,1,-117.88808510163088,0.5
ENSG00000129055,Stim8hr,2,2,-4.992087870159308,1.0
ENSG00000129071,Rest,2,2,-39.65342755326389,1.0
ENSG00000129071,Stim48hr,2,2,-33.73441038013071,1.0
ENSG00000129071,Stim8hr,2,2,-50.78530184411107,1.0
ENSG00000129083,Rest,1,0,0.1630392841413913,0.0
ENSG00000129083,Stim48hr,1,0,0.241149596069981,0.0
ENSG00000129083,Stim8hr,1,0,0.621172580583831,0.0
ENSG00000129084,Rest,1,0,-0.1362657054769195,0.0
ENSG00000129084,Stim8hr,1,0,-1.8505810887807013,0.0
ENSG00000129103,Rest,2,2,-30.31575540468208,1.0
ENSG00000129103,Stim48hr,2,2,-33.71041235235317,1.0
ENSG00000129103,Stim8hr,2,2,-33.68830830430808,1.0
ENSG00000129116,Rest,2,0,-0.1953549843953311,0.0
ENSG00000129116,Stim48hr,2,1,-5.22888458902994,0.5
ENSG00000129116,Stim8hr,2,1,-4.132802919405739,0.5
ENSG00000129128,Rest,2,2,-144.20859261621496,1.0
ENSG00000129128,Stim48hr,2,0,-0.5915876734717073,0.0
ENSG00000129128,Stim8hr,2,1,-2.468748049284824,0.5
ENSG00000129152,Rest,2,0,-0.0009918595809843,0.0
ENSG00000129152,Stim48hr,2,0,-0.0151594323159822,0.0
ENSG00000129152,Stim8hr,2,0,-0.0036378250250728,0.0
ENSG00000129158,Rest,2,2,-48.02974676608797,1.0
ENSG00000129158,Stim48hr,2,2,-72.3452018898054,1.0
ENSG00000129158,Stim8hr,2,2,-65.36294089909228,1.0
ENSG00000129167,Rest,1,1,-6.131419367962109,1.0
ENSG00000129167,Stim48hr,1,0,0.7911653132828199,0.0
ENSG00000129167,Stim8hr,1,1,-11.16553528773608,1.0
ENSG00000129173,Rest,2,2,-54.05194363699879,1.0
ENSG00000129173,Stim48hr,2,1,-33.167029583534465,0.5
ENSG00000129173,Stim8hr,2,2,-40.05815283154004,1.0
ENSG00000129187,Rest,2,2,-80.4425984283326,1.0
ENSG00000129187,Stim48hr,2,2,-56.9330071445605,1.0
ENSG00000129187,Stim8hr,2,2,-64.37058856397094,1.0
ENSG00000129194,Rest,2,0,-1.7677842756380082,0.0
ENSG00000129194,Stim48hr,2,0,-1.587671114964653,0.0
ENSG00000129194,Stim8hr,2,2,-2.8115926940175258,1.0
ENSG00000129195,Rest,2,1,-13.197935744805282,0.5
ENSG00000129195,Stim48hr,2,2,-30.739935155758133,1.0
ENSG00000129195,Stim8hr,2,2,-16.340202452769862,1.0
ENSG00000129197,Rest,2,1,-84.32776832273686,0.5
ENSG00000129197,Stim48hr,2,2,-143.95234958102503,1.0
ENSG00000129197,Stim8hr,2,2,-6.661044855489315,1.0
ENSG00000129219,Rest,2,2,-51.70537413250053,1.0
ENSG00000129219,Stim48hr,2,2,-70.3413995103131,1.0
ENSG00000129219,Stim8hr,2,2,-29.85988060621419,1.0
ENSG00000129226,Rest,2,1,-2.6956210777206304,0.5
ENSG00000129226,Stim48hr,2,2,-52.1242033257261,1.0
ENSG00000129226,Stim8hr,2,1,-1.8431196339296323,0.5
ENSG00000129235,Rest,2,2,-49.57467122690958,1.0
ENSG00000129235,Stim48hr,2,2,-33.64784499407295,1.0
ENSG00000129235,Stim8hr,2,2,-55.97064606587395,1.0
ENSG00000129245,Rest,2,1,-2.158898975416366,0.5
ENSG00000129245,Stim48hr,2,1,-5.45888485071654,0.5
ENSG00000129245,Stim8hr,2,2,-5.0364186249099765,1.0
ENSG00000129250,Rest,2,2,-38.44440066861962,1.0
ENSG00000129250,Stim48hr,2,2,-32.9011790158232,1.0
ENSG00000129250,Stim8hr,2,2,-42.05318890639099,1.0
ENSG00000129255,Rest,2,2,-29.31948813199368,1.0
ENSG00000129255,Stim48hr,2,2,-22.96979203546394,1.0
ENSG00000129255,Stim8hr,2,2,-27.68191424968256,1.0
ENSG00000129292,Rest,2,2,-30.062457812429614,1.0
ENSG00000129292,Stim48hr,2,2,-28.890094424565323,1.0
ENSG00000129292,Stim8hr,2,2,-29.902427567376,1.0
ENSG00000129295,Rest,2,0,0.5000986226880609,0.0
ENSG00000129295,Stim48hr,2,0,-1.696998750586011,0.0
ENSG00000129295,Stim8hr,2,2,-4.1958194471343,1.0
ENSG00000129315,Rest,2,2,-23.629013009463986,1.0
ENSG00000129315,Stim48hr,2,2,-18.492953576068537,1.0
ENSG00000129315,Stim8hr,2,2,-26.573118735077585,1.0
ENSG00000129317,Rest,2,2,-43.206140976938,1.0
ENSG00000129317,Stim48hr,2,2,-48.73422496108255,1.0
ENSG00000129317,Stim8hr,2,2,-59.62959660618508,1.0
ENSG00000129347,Rest,2,2,-105.7975099504465,1.0
ENSG00000129347,Stim48hr,2,1,-7.621885395289305,0.5
ENSG00000129347,Stim8hr,2,2,-5.769307070318927,1.0
ENSG00000129351,Rest,2,1,-168.8520179389,0.5
ENSG00000129351,Stim48hr,2,0,-0.5981776723090882,0.0
ENSG00000129351,Stim8hr,2,0,-1.2164171269603472,0.0
ENSG00000129353,Rest,2,2,-64.63370377596134,1.0
ENSG00000129353,Stim48hr,2,2,-64.78830499752866,1.0
ENSG00000129353,Stim8hr,2,2,-45.58319488161909,1.0
ENSG00000129355,Rest,2,0,-0.9080093944185404,0.0
ENSG00000129355,Stim48hr,2,0,-0.8233817307548543,0.0
ENSG00000129355,Stim8hr,2,1,-2.0890438603663126,0.5
ENSG00000129422,Rest,2,2,-14.195946035328348,1.0
ENSG00000129422,Stim48hr,2,2,-11.10296442096585,1.0
ENSG00000129422,Stim8hr,2,2,-59.67695260204063,1.0
ENSG00000129437,Rest,2,0,-0.122776582580503,0.0
ENSG00000129437,Stim48hr,2,0,-0.5822963282811879,0.0
ENSG00000129437,Stim8hr,2,0,-0.3137251507045284,0.0
ENSG00000129450,Rest,2,2,-5.679098381605802,1.0
ENSG00000129450,Stim48hr,2,2,-4.827293532046593,1.0
ENSG00000129450,Stim8hr,2,0,-1.464459265648635,0.0
ENSG00000129460,Rest,1,1,-42.638375606927774,1.0
ENSG00000129460,Stim48hr,2,2,-70.4382431353696,1.0
ENSG00000129460,Stim8hr,2,1,-208.5724113329224,0.5
ENSG00000129465,Rest,2,2,-22.128205315393696,1.0
ENSG00000129465,Stim48hr,2,2,-79.14373941804276,1.0
ENSG00000129465,Stim8hr,2,2,-10.497004505925046,1.0
ENSG00000129467,Rest,2,1,-7.035312502012042,0.5
ENSG00000129467,Stim48hr,2,1,-10.642483940373166,0.5
ENSG00000129467,Stim8hr,2,2,-3.0745543001768367,1.0
ENSG00000129472,Rest,2,2,-15.339187809970628,1.0
ENSG00000129472,Stim48hr,2,2,-17.332944380593602,1.0
ENSG00000129472,Stim8hr,2,2,-23.15345195871321,1.0
ENSG00000129473,Rest,2,2,-4.043141655105633,1.0
ENSG00000129473,Stim48hr,2,2,-59.4525210554391,1.0
ENSG00000129473,Stim8hr,2,2,-4.1832839358132246,1.0
