gene,condition,guide_correlation,correlation_ceiling,n_signif_union
SPTSSA,Stim8hr,0.3714673359106752,0.8755157968875901,48
SRD5A1,Stim8hr,0.377720057582004,0.674102219455847,25
SREK1IP1,Stim8hr,0.991206638133654,0.946281621355194,4
SRM,Stim8hr,0.4031527366802439,0.9393550649507748,13
SRR,Stim8hr,0.0314281846117891,,1270
SRRD,Stim8hr,0.9731647431378792,0.977894202779432,7
SRSF6,Stim8hr,0.6929597979379812,,10
SRSF10,Stim8hr,0.7049720798644142,0.8637109010876782,251
SSB,Stim8hr,0.7140489479407807,0.8755628559933446,571
SSBP1,Stim8hr,0.474510181195094,0.8344893708347325,225
SSR2,Stim8hr,0.9951599337064044,0.99398621760762,6
SSR3,Stim8hr,0.9987765070314144,0.9960713244132112,5
ST14,Stim8hr,0.7945082289544505,,4
STAG1,Stim8hr,0.8274895113820784,0.7560207368821096,4
STAT1,Stim8hr,0.1168139955274758,0.9077829466133704,30
STAT2,Stim8hr,0.709712579094932,0.4820423679381705,10
STAT3,Stim8hr,0.7592276594046211,0.8765594864967798,649
STAT6,Stim8hr,0.5136308417484226,0.871267277776689,63
STIP1,Stim8hr,0.8977864078636427,0.9294136274001724,57
STK11,Stim8hr,0.4955766720172606,0.7426931875209889,1157
STK25,Stim8hr,0.3450468024395355,0.6137450597790125,8
STK40,Stim8hr,0.2156257106778219,0.8019103780439534,53
STOM,Stim8hr,0.9348507705008934,0.9425760060909788,9
STRAP,Stim8hr,0.4957043570146939,0.7906315222746029,436
STT3A,Stim8hr,0.6660873049264953,0.9171291008355013,8
STX16,Stim8hr,0.0284436595014408,0.4860085022579359,577
STYX,Stim8hr,0.8397964247207678,0.9720746197784744,6
STYXL1,Stim8hr,0.329090535963265,0.6594766251271569,235
SUCLG1,Stim8hr,0.9766751926909591,0.9880514863859008,12
SUPT4H1,Stim8hr,-0.034537091119445,0.8925414623219763,25
SUPT7L,Stim8hr,0.6184787461545379,0.774720211298455,2743
SUPT20H,Stim8hr,0.7964564555257438,0.7720664781251869,2412
SUPV3L1,Stim8hr,0.6248535306094519,0.698458689774573,17
SYK,Stim8hr,0.0080015030264089,,484
SZRD1,Stim8hr,-0.356250205581781,0.8736142815010471,36
TADA1,Stim8hr,0.7638765068828811,0.83113616844237,2413
TADA2A,Stim8hr,0.6280340855625067,0.923617887518444,18
TADA2B,Stim8hr,0.8654882996993598,0.8390079325679398,4008
TADA3,Stim8hr,0.0924908632058192,0.6932120466682029,211
TAF6L,Stim8hr,0.8287356684404821,0.8411218725415548,2831
TAF11,Stim8hr,0.6728060918842805,0.7234845208498097,1604
TAF13,Stim8hr,0.784234767194744,0.8572805723114839,2032
TARBP2,Stim8hr,0.8068158102852387,0.9266196532119738,22
TARS2,Stim8hr,0.5877710356366018,0.7863848873063493,604
TASP1,Stim8hr,0.995845613103132,0.9738420938208208,4
TATDN2,Stim8hr,0.9690063513186212,0.9536615154117092,6
TBC1D31,Stim8hr,0.2429782380444723,0.6496519881447009,46
TBCA,Stim8hr,0.3952870348816529,0.5381731906381161,12
TBL1XR1,Stim8hr,0.0296295868473663,0.9567156991973744,8
TBX22,Stim8hr,-0.2619215887570309,0.5894875700876423,100
TCEAL1,Stim8hr,-0.2290709369082301,,626
TEFM,Stim8hr,0.2540064246902433,0.8590209826908589,57
TENT2,Stim8hr,0.0819450839179478,,521
TENT5C,Stim8hr,0.1100491253726347,0.4531567121334336,72
TEP1,Stim8hr,0.5492990948268145,0.4776391732325786,218
TESPA1,Stim8hr,-0.1471882611821351,,1468
TFAM,Stim8hr,0.8912238916154858,0.9521248525427104,62
TFAP4,Stim8hr,0.8290211549682024,0.9101819008509164,45
TFDP1,Stim8hr,-0.1047513798045439,0.1304519908267442,476
TFG,Stim8hr,0.7831384109386859,0.879347241345535,45
TGIF1,Stim8hr,0.1555137844557661,0.9266859452257064,18
THAP2,Stim8hr,0.4302401317428265,0.7204591366899691,81
THAP11,Stim8hr,0.6831374187450688,0.8754213541912599,666
THOC6,Stim8hr,0.92719254145081,0.9578663191832436,51
THRAP3,Stim8hr,0.772623899064266,0.7831280265256639,83
TIA1,Stim8hr,0.5475752953507865,0.7642579907276714,63
TIAL1,Stim8hr,0.8550083209355932,0.8439894591726086,41
TIGD6,Stim8hr,0.6925911940966578,0.8542085642446593,54
TIMM8B,Stim8hr,0.4520470922157225,0.8442016545910002,78
TIMM10,Stim8hr,0.2072856196077516,,464
TIMP1,Stim8hr,0.4590427018787098,0.9199283988792216,15
TIPRL,Stim8hr,0.9056585934552192,0.962390658645022,31
TLN1,Stim8hr,0.5794615266483343,0.8109628381138276,137
TM2D1,Stim8hr,0.3336196096573725,0.5570798203858724,75
TM9SF3,Stim8hr,0.5948515103294643,0.9198050761789476,4
TMED2,Stim8hr,0.6451374077299081,0.7972007751002677,105
TMED3,Stim8hr,0.0915292658851805,0.6823801547220502,52
TMED4,Stim8hr,0.2460244572368551,0.7785553027400752,133
TMED10,Stim8hr,0.5832286402512482,0.769530215014282,429
TMEM30A,Stim8hr,0.7108848228639834,0.8088000054205321,253
TMEM87B,Stim8hr,0.2047106811180084,0.6374539669006024,71
TMEM123,Stim8hr,0.1497162125657753,0.5974886382069788,65
TMEM126B,Stim8hr,0.1827222137429004,0.8509375095407155,7
TMEM131L,Stim8hr,0.7787719198615315,0.8279748648001246,31
TMEM167A,Stim8hr,0.935300845106104,0.9829015612992456,15
TMEM185A,Stim8hr,0.4468897217730642,0.9218584164767832,26
TMEM186,Stim8hr,0.6438282523202257,0.9484287431399928,33
TMEM205,Stim8hr,0.3522072210691049,0.9500707087355732,4
TMEM254,Stim8hr,-0.1881686630412224,0.2835588733482136,62
TMX1,Stim8hr,0.7721554489242916,0.8480524469893963,1139
TMX2,Stim8hr,0.4343951739656174,0.8464185079969749,10
TNNC1,Stim8hr,-0.06494004032054,0.3966811958598487,10
TNPO1,Stim8hr,0.6736513972720939,0.7879095612618566,149
TNRC6A,Stim8hr,0.4538937046313617,0.9419418766715584,20
TP53,Stim8hr,0.9500880841703278,0.9445673071465528,18
TP53INP2,Stim8hr,0.154819793489249,,553
TP73,Stim8hr,-0.2367430698604685,0.9080561821771173,8
TPK1,Stim8hr,0.6194960188801141,0.8423949889720813,55
TPT1,Stim8hr,0.6677932097346804,0.8338122873136198,172
TRADD,Stim8hr,-0.005790091652494,0.9307053513326524,11
TRAF3,Stim8hr,0.7279664460179402,0.7780276825521159,1190
TRAPPC13,Stim8hr,0.9746089701750278,0.9775198640589589,3
TRIM25,Stim8hr,0.8793609433573318,0.9676306465754564,10
TRIM33,Stim8hr,-0.0639211415160591,,27
TRIM39,Stim8hr,-0.5276358610369817,0.8443972736192725,7
TRIP12,Stim8hr,0.8344484218551917,0.898806504030727,124
TRIR,Stim8hr,0.2524787471563776,0.7809089094804158,14
TRIT1,Stim8hr,0.8348333590546425,0.9368824085432284,5
TRMT6,Stim8hr,-0.1262658859043331,0.7198301968298022,106
TRMT61A,Stim8hr,0.8431214803090926,0.9038418266315932,96
TROVE2,Stim8hr,0.6763229062417493,0.9595708800223568,54
TRRAP,Stim8hr,0.5572466574135173,0.7021595754870652,348
TSC1,Stim8hr,0.9359345127400208,0.9035187690800356,27
TSC2,Stim8hr,0.4103265606273285,0.8546040576756192,47
TSTD2,Stim8hr,0.6248103740883972,0.8595856805448068,207
TTC5,Stim8hr,-0.064488378722389,0.2431029070082383,875
TTC14,Stim8hr,0.4283415796072994,0.4202968804159657,56
TTC37,Stim8hr,0.279640265801344,0.8063606037226354,51
TUFM,Stim8hr,0.3204876482188097,0.6636894190123761,374
TXNDC9,Stim8hr,0.9903182608973532,0.9752132181168756,6
TXNDC12,Stim8hr,0.4089118697419261,0.7035603790093774,30
TXNIP,Stim8hr,0.5450963119870565,0.9445799838876636,27
TXNL1,Stim8hr,0.5744534730950334,0.8554688954981494,35
UBAC1,Stim8hr,0.2387717872466639,0.6115681361627168,42
UBAP2L,Stim8hr,0.8690942227972435,0.9529649173439536,59
UBC,Stim8hr,-0.123639357424781,,384
UBE2E2,Stim8hr,-0.2445053080855524,,2517
UBE2G2,Stim8hr,0.2746763324176562,0.2716485139921633,180
UBE2H,Stim8hr,-0.0652723807927318,0.8106180394411466,30
UBE2L3,Stim8hr,0.2336781034983648,,2143
UBE2V2,Stim8hr,-0.231399679072786,0.4588641296979517,19
UBE3D,Stim8hr,0.6337539570833561,0.8268355398943813,71
UBIAD1,Stim8hr,0.6990656227579141,0.9631221398035212,5
UBR4,Stim8hr,0.7626920208090866,0.9283921667525796,44
UBR5,Stim8hr,0.7394228849416684,0.8861243169155034,306
UBXN1,Stim8hr,0.3187878194934168,,2057
UFC1,Stim8hr,0.346291175401779,0.928631204148912,9
UFM1,Stim8hr,0.7361136014817069,0.8505746356107584,848
UGDH,Stim8hr,0.6417645045837392,0.858789341562455,125
ULK4,Stim8hr,-0.206947508371404,0.3621152991956336,46
UQCC1,Stim8hr,0.5775727186503405,0.7803931310585858,23
UQCRB,Stim8hr,0.9191260770095364,0.875103220108125,93
UQCRC2,Stim8hr,0.600171066670888,0.5461483580035146,89
UQCRQ,Stim8hr,0.4587470905646295,0.8394305624265666,94
URM1,Stim8hr,0.8247744903342262,0.8843313719896081,70
UROS,Stim8hr,0.4331761190744497,0.868211749479307,31
USO1,Stim8hr,0.3194670974229043,0.3876726889968895,1416
USP10,Stim8hr,0.2829122945706448,0.8983968929469446,41
USP22,Stim8hr,0.7117315512056206,0.7896501126000114,629
VARS2,Stim8hr,0.6176674431243524,0.7735614858233799,210
VEZF1,Stim8hr,0.9847581864489272,0.9828664992140812,5
VHL,Stim8hr,0.8526298449385192,0.8885964782039634,138
VIM,Stim8hr,-0.0212538757660245,,24
VPS26B,Stim8hr,0.3906491080618637,0.9263866745888976,22
WAC,Stim8hr,0.8085899598911285,0.8647186916350855,939
WARS,Stim8hr,0.7984585651667405,0.9118639018750784,109
WARS2,Stim8hr,0.1274721714585342,0.7994571020559165,23
WAS,Stim8hr,0.6601452131238195,0.9469495412156808,26
WASL,Stim8hr,0.9473735447975558,0.9711625455739682,35
WBP4,Stim8hr,0.2343189448742024,0.8829403453243323,119
WDR48,Stim8hr,0.71710953285653,0.922140835004766,13
WDR54,Stim8hr,0.8020955572908105,0.7452448686405287,8
WDR59,Stim8hr,0.5557395449842232,0.8926368203485258,159
WDR82,Stim8hr,0.7482960535118901,0.8615738729577624,823
WIZ,Stim8hr,0.6367416698884419,0.8912470642329825,81
WNK1,Stim8hr,0.4460872609429906,0.7695546160610632,26
WRAP53,Stim8hr,-0.0599445821263566,0.880641188638651,125
WRN,Stim8hr,0.5542944771855709,0.9607857960836832,5
XBP1,Stim8hr,0.7047751200131571,0.894677853784792,99
XPR1,Stim8hr,0.442669871161636,0.9061351807604696,47
XRCC2,Stim8hr,0.2621611422204931,0.7730846351115022,169
XRRA1,Stim8hr,0.7613829882150206,0.724050584126218,1422
YEATS2,Stim8hr,0.5359567338906229,0.8840572384545088,71
YES1,Stim8hr,0.1325293982133969,0.8849587220359751,41
YPEL2,Stim8hr,0.2735827032694393,0.886971980307563,54
YTHDF2,Stim8hr,0.5611515101111619,0.8754291070179487,300
YY1,Stim8hr,0.5540809569458747,0.8128848542770162,278
ZBED3,Stim8hr,-0.2504905188621367,,5040
ZBTB1,Stim8hr,0.9327367765131328,0.93381872346691,19
ZBTB7A,Stim8hr,-0.3489164751292786,0.5819323657626275,16
ZBTB21,Stim8hr,0.9234222823655414,0.9427660916619848,17
ZBTB39,Stim8hr,-0.3849963630884575,0.2232907820923592,1125
ZC3H3,Stim8hr,0.3823231330817866,0.8541883655784981,90
ZC3H4,Stim8hr,0.7178880117403171,0.7912246805425098,64
ZC3H10,Stim8hr,0.7861549419683383,0.9284772332941496,29
ZC3H12A,Stim8hr,0.6285626978683413,0.9253216104171496,23
ZCCHC17,Stim8hr,0.936714809593882,0.906853685268288,12
ZDHHC3,Stim8hr,0.5195453891327174,0.6083671992160329,178
ZEB1,Stim8hr,0.9443982165224084,0.9366223480313888,82
ZFAT,Stim8hr,0.4654966618966624,0.9338895959506336,33
ZFC3H1,Stim8hr,0.4813052234551395,0.8331928851764991,242
ZFP36L2,Stim8hr,0.0553444319601873,0.899486309085198,42
ZFP82,Stim8hr,0.1994773394053864,0.8674237679491997,42
ZFX,Stim8hr,0.3946724415047697,0.7960413178903922,44
ZFYVE21,Stim8hr,0.6275868328276758,0.8812252747407889,15
ZMAT1,Stim8hr,-0.3744586015186861,,207
ZMYND8,Stim8hr,0.9878457314211622,0.968709463025602,11
ZMYND19,Stim8hr,0.0728438838688526,0.8629517474471787,48
ZNF43,Stim8hr,0.0886407747040564,,11
ZNF92,Stim8hr,-0.1678163144099997,0.6268846727460347,117
ZNF99,Stim8hr,0.1985850065565427,0.8533486217388621,33
ZNF142,Stim8hr,0.5957850100611514,0.9203450091291826,62
ZNF148,Stim8hr,-0.1512572244457982,0.3571570747858586,417
ZNF154,Stim8hr,-0.1987790805519249,,47
ZNF177,Stim8hr,0.2113014004554805,0.7255423876247183,50
ZNF200,Stim8hr,0.7418342363639753,0.9515491515875972,21
ZNF236,Stim8hr,0.0253426048453996,0.7311997124760662,55
ZNF274,Stim8hr,0.9599090190839282,0.8502509667493304,104
ZNF280D,Stim8hr,0.6181462189129265,0.4438528685849842,38
ZNF507,Stim8hr,0.4746846646686084,0.9293963318591532,29
ZNF518A,Stim8hr,-0.0271213420121681,0.1915393925752254,31
ZNF554,Stim8hr,-0.0416932795268869,,425
ZNF607,Stim8hr,-0.4497622936187873,,50
ZNF608,Stim8hr,-0.5603847562938594,,59
ZNF613,Stim8hr,0.2172828939140922,,652
ZNF628,Stim8hr,-0.7416853219116541,,5
ZNF644,Stim8hr,0.7398437663166376,0.9504799313099528,13
ZNF655,Stim8hr,0.3833480118864817,0.646991947546621,21
ZNF710,Stim8hr,0.7484612867991182,0.8440991270791502,82
ZNF776,Stim8hr,-0.333272682444092,,11
ZNF781,Stim8hr,0.9326927559291228,0.8112622069234592,5
ZNF787,Stim8hr,-0.0047809412676397,0.735820406373856,34
ZNF790,Stim8hr,-0.0570169549553941,,447
ZNF829,Stim8hr,0.8206827220370098,0.8933875656941546,61
ZRSR2,Stim8hr,0.6194660944608075,0.8979569351366496,76
ZSCAN23,Stim8hr,-0.2348520933137364,0.7388210618509046,80
A2M,Stim48hr,0.7417141854557148,0.7842551623662174,66
AASDH,Stim48hr,0.790772204627277,0.961842665996758,4
ABCA5,Stim48hr,0.660281684667042,0.7427790701278781,13
ABCC1,Stim48hr,0.2963346576664505,0.6466804800537904,24
ABCC4,Stim48hr,0.0365676009615879,,58
ABHD13,Stim48hr,0.5543982154017626,0.9242572553060714,100
ABHD17A,Stim48hr,0.1664500815112666,,209
ACACA,Stim48hr,0.915542950681722,0.9571618631717684,12
ACAD9,Stim48hr,0.8211816839465469,0.925014138485536,31
ACAD11,Stim48hr,0.8872316808279287,0.9698380490740068,11
ACLY,Stim48hr,0.7156443039767082,0.781027761337765,1453
ACOT7,Stim48hr,-0.1080481730840308,,1945
ACSL1,Stim48hr,0.2311310532567705,0.6706026154692344,57
ACSL3,Stim48hr,0.9276681864404068,0.9875549223917368,8
ACTB,Stim48hr,0.5499844122219418,0.9270351756966848,33
ACTR2,Stim48hr,0.3662507505761537,0.8415218650647602,466
ACTR3,Stim48hr,-0.2715446699848832,,15
ACTR5,Stim48hr,0.4977154841726409,0.9318040786643362,33
ADAM19,Stim48hr,0.3297072007483814,0.4312892863548906,121
ADAT3,Stim48hr,0.4654545650717792,0.8744174291972754,15
ADGRG5,Stim48hr,0.5126621553727796,,24
ADNP,Stim48hr,0.0603550146096312,0.868583456283973,24
ADNP2,Stim48hr,0.8580377809540924,0.9244222084392872,18
ADPRM,Stim48hr,0.8356548432682107,0.9400564525069328,39
AHR,Stim48hr,0.833735143934332,0.9010522800338444,244
AIP,Stim48hr,0.933115667637054,0.8186065926231539,31
AK3,Stim48hr,0.615164654394509,0.6812505993814099,25
AKAP17A,Stim48hr,-0.1797199160936302,0.7430551595485564,20
ALG5,Stim48hr,0.9532029245855544,0.9038986158750136,6
ALG6,Stim48hr,0.4440829092615071,0.938969932701753,22
ALG8,Stim48hr,0.3613946068425212,0.9428537626339232,19
ALG12,Stim48hr,0.6650062449114087,0.8139384446542686,50
ALKBH2,Stim48hr,0.292925781660076,0.6913239884367879,42
AMBRA1,Stim48hr,0.8824990935468199,0.951158197977337,24
AMD1,Stim48hr,0.5145524029459259,0.8838545685705764,61
ANP32B,Stim48hr,0.5354116031467157,0.965959428965992,9
ANXA6,Stim48hr,0.7069271352614597,0.979554826257293,4
APEX1,Stim48hr,0.5372893515643244,0.9367941876954102,33
APMAP,Stim48hr,0.4325422623939662,0.3691550376003408,12
APOBEC3B,Stim48hr,0.4903473808184196,0.8202605055010483,65
ARHGAP27,Stim48hr,-0.3992832562306334,0.3842055832479044,595
ARHGAP30,Stim48hr,0.912550997734286,0.9552255951461216,45
ARID2,Stim48hr,-0.3872572936185126,0.8617771448553978,15
ARID5B,Stim48hr,-0.0317145905182446,0.5236246859342505,194
ARIH1,Stim48hr,0.3100709594909397,0.8251317080878322,169
ARIH2,Stim48hr,0.9256164317931734,0.9835343313571688,8
ARL5B,Stim48hr,0.3677601612147426,0.7501312607460394,40
ARL6IP1,Stim48hr,0.9987264450844788,0.9901160665978392,3
ARMC8,Stim48hr,0.2487889370251713,0.4726460981766735,18
ARNT,Stim48hr,0.881332895629096,0.8864802051796277,1305
ARPC1B,Stim48hr,0.4802700292485063,0.905594691108901,6
ARPC2,Stim48hr,0.4136531311176064,0.535569842456913,396
ARPC3,Stim48hr,0.4192534600881386,0.6175294666172124,691
ARPC4-TTLL3,Stim48hr,0.7939508648282895,0.8800739102015459,10
ATAD3A,Stim48hr,0.4694764697703943,0.9118531155618352,64
ATAD5,Stim48hr,0.836717502899415,0.8592764461381652,1579
ATF4,Stim48hr,0.4848603801913542,0.8433912523361916,137
ATF7IP2,Stim48hr,-0.2928808845568052,,989
ATG3,Stim48hr,0.3301684347210757,0.9429470527487436,15
ATG14,Stim48hr,-0.2311101380069241,0.8701543104213444,14
ATM,Stim48hr,0.2594344954393018,0.4475464724849601,164
ATP1B3,Stim48hr,0.4373975382296935,0.6817872567892012,109
ATP2A2,Stim48hr,0.627729400410294,0.8357442670629323,964
ATP5F1A,Stim48hr,0.9033309446637116,0.9106678392724084,7
ATP5ME,Stim48hr,0.5941406052229925,0.8889019388494658,172
ATP5MF,Stim48hr,0.735688310131797,0.9047862037941476,100
ATP5PO,Stim48hr,0.6657865629442908,0.904681405327903,61
ATP13A3,Stim48hr,-0.410696019688725,0.9550629590079136,18
ATPAF2,Stim48hr,0.7523039054024206,0.786171143357646,65
ATRX,Stim48hr,0.8397514401713249,0.94995222155864,18
ATXN2L,Stim48hr,0.0954539128873461,0.8945357015927139,8
ATXN7L3,Stim48hr,0.4949859536846831,0.7050177920894933,61
B4GALNT3,Stim48hr,-0.2808470332818526,0.8638272224215088,5
BAHD1,Stim48hr,0.6919373787408966,0.845669444765705,62
BATF,Stim48hr,0.6879775364882494,0.8764306091524333,239
BCAT2,Stim48hr,-0.1923453021266247,,1204
BCL3,Stim48hr,0.7903390756573702,0.9514643493322328,5
BCL6,Stim48hr,0.2013609806056444,,26
BCLAF1,Stim48hr,0.672543581490989,0.9405106016721648,20
BCS1L,Stim48hr,0.6089840464328397,0.8112064884625626,692
BHLHE40,Stim48hr,0.7686191506242357,0.8914279393130282,462
BICDL1,Stim48hr,0.0389104981097308,,5
BLOC1S2,Stim48hr,0.8822085661755431,0.9462364238615628,18
BLZF1,Stim48hr,0.9801945827432448,0.9372641633736132,4
BMP8A,Stim48hr,0.5671358610252135,,11
BRAT1,Stim48hr,0.8713464329011433,0.9013450011059868,12
BRD1,Stim48hr,0.5272028511744983,0.8390523814161726,46
BRD9,Stim48hr,0.7632459257982183,0.9433340594683212,15
BRK1,Stim48hr,0.3144578688075977,0.8578726391740596,51
BRMS1,Stim48hr,0.679133582405091,0.867698078494911,307
BRPF1,Stim48hr,0.808981218285117,0.906270870496538,39
BSG,Stim48hr,0.7137136398608842,0.8967001582208292,6
BTAF1,Stim48hr,0.7102910836888713,0.8853241687664916,216
BZW2,Stim48hr,0.9597611756028692,0.7386939170709861,4
C1D,Stim48hr,0.5417637166354217,0.7129808542972504,456
C2orf15,Stim48hr,0.1888327292109551,0.3614584362637326,17
C6orf120,Stim48hr,0.2282485447863855,0.8885183550927189,63
C7orf55-LUC7L2,Stim48hr,0.4514227817140674,0.8366475537121074,24
C9orf64,Stim48hr,0.1307311229340538,0.7141732183365301,29
C16orf72,Stim48hr,0.7474078474688538,0.7546993546002646,248
C18orf32,Stim48hr,-0.0486941534764036,0.6328667894187145,28
CABIN1,Stim48hr,0.2437472458604473,0.863173499580294,29
CACHD1,Stim48hr,-0.3195721911468392,0.8254758397759503,9
CALCOCO2,Stim48hr,0.3249113365622632,0.4361085228618557,800
CAMK2N1,Stim48hr,-0.1856422104207614,0.6938731298826294,58
CAMSAP1,Stim48hr,0.305171888657742,0.619451677777327,633
CAND1,Stim48hr,0.8617542281256779,0.9018125626128382,87
CANX,Stim48hr,0.1117807467378639,0.7302846468813204,10
CAP1,Stim48hr,0.6545614537322475,0.757127478411302,56
CARD6,Stim48hr,0.1086858896666495,,5
CARM1,Stim48hr,0.6896437456073617,0.9354185525333591,33
CARNMT1,Stim48hr,0.4820968194187777,0.9201616685384064,8
CASC3,Stim48hr,0.3554953552789469,0.8044292679835736,371
CASK,Stim48hr,0.1805622738732613,0.9138475435920352,9
CATSPERG,Stim48hr,-0.0905668171712484,,1163
CBLB,Stim48hr,0.8767809251946844,0.9556102465852944,3
CBX3,Stim48hr,0.4392375124224261,0.8956837968248464,22
CBX5,Stim48hr,0.956397163661588,0.9746485364699796,30
CCDC9,Stim48hr,0.6038407358799387,0.9386928052761884,9
CCDC22,Stim48hr,0.3529464725129526,0.9190107078540763,9
CCDC90B,Stim48hr,0.9490481360532248,0.9731639761985676,6
CCDC93,Stim48hr,0.3862453872931858,0.8558610071189017,120
CCDC134,Stim48hr,0.3838953422959067,0.5328116955656589,30
CCDC136,Stim48hr,-0.3395849216488389,,12
CCNA2,Stim48hr,0.0422558372372608,0.6763891006343058,27
CCNC,Stim48hr,0.4169825401144647,0.3093643772301539,1970
CCNF,Stim48hr,0.9262641598071976,0.9728642814682016,16
CCNT1,Stim48hr,0.7470666104658128,0.8943468755571841,66
CCR6,Stim48hr,-0.0447535915754644,,216
CD2,Stim48hr,0.6071166171408899,0.8580657425182161,237
CD2BP2,Stim48hr,0.5855538112596147,0.8532833879650371,12
CD5,Stim48hr,0.7761339638035037,0.9137508291265674,94
CD28,Stim48hr,0.7595886530371406,0.6882429357868285,1078
CD247,Stim48hr,0.588417101242967,0.6426565679622837,1010
CD274,Stim48hr,0.1093536592150895,0.4519094314827331,72
CDC25B,Stim48hr,0.0028302459158954,,414
CDCA2,Stim48hr,0.048874337714262,,18
CDCA3,Stim48hr,0.2113097743144951,0.8924355498958755,37
CDK2,Stim48hr,0.7839269753441876,0.933388921475974,11
CDK5RAP3,Stim48hr,0.366659313364827,0.9556817489126552,15
CDK13,Stim48hr,0.7688825526278151,0.8777342738738987,192
CDKN2AIP,Stim48hr,0.8721491945796643,0.8644463184228929,35
CEP83,Stim48hr,0.3266970659847862,0.8710893125633615,37
CEP89,Stim48hr,0.8562081432372485,0.9240770257735692,5
CHD4,Stim48hr,0.5119046753777625,0.6611967473833845,230
CHD7,Stim48hr,-0.0253843552213802,,1440
CHIC2,Stim48hr,0.3222261954728844,0.8794692931064466,42
CHTF18,Stim48hr,0.7520186625933504,0.7557744377467812,307
CIT,Stim48hr,0.8183689368996981,0.9254862058526292,16
CLCC1,Stim48hr,0.8365671774953869,0.841863608641446,217
CLDN7,Stim48hr,0.1333298751945296,0.4799611656214997,174
CLDND1,Stim48hr,0.1231011556641813,0.933463376594846,53
CLPB,Stim48hr,0.7302735332423812,0.901674116289498,80
CLUH,Stim48hr,0.1880797828463757,0.8842018890232788,42
CNBP,Stim48hr,0.9696315902340118,0.9759529794257088,5
CNOT4,Stim48hr,0.7284458272047359,0.9180564851336622,82
CNOT6L,Stim48hr,0.9557504595658338,0.8342247089696191,4
CNOT10,Stim48hr,0.6505241317612857,0.5534763226505509,34
COA3,Stim48hr,0.6841987813461946,0.8774036263873344,52
COA5,Stim48hr,0.546398698838384,0.5014278271453703,246
COA6,Stim48hr,0.1568940415021727,,939
COLGALT1,Stim48hr,0.3606310734780888,0.2763075259164703,13
COMMD4,Stim48hr,0.8708040524395361,0.9572384939345696,7
COMMD7,Stim48hr,0.6256471502648675,0.7166355521687802,104
COMMD8,Stim48hr,0.7697371700250565,0.9427207633853136,9
COMMD10,Stim48hr,0.6234963470875478,0.6549068528114139,95
COP1,Stim48hr,0.2984393527044516,0.9264393274671988,7
COPRS,Stim48hr,-0.1187889817931895,0.2837008180879645,276
COPS9,Stim48hr,0.7168970769640063,0.9715359026867898,10
COQ4,Stim48hr,0.913846547539167,0.4607366750719013,6
COQ6,Stim48hr,0.2970213658962839,0.5136676193999967,291
COQ10B,Stim48hr,0.4221042491981163,0.9435127657459405,29
COX6C,Stim48hr,0.432480221751738,0.6646754443116206,154
COX7C,Stim48hr,0.5205952087908544,0.3694376387964305,147
COX15,Stim48hr,0.791935875301994,0.9692448619889183,4
COX16,Stim48hr,0.6256468837085104,0.9600431980382738,8
COX17,Stim48hr,0.3921353075568003,0.8432190906176764,105
COX18,Stim48hr,0.7678109230879718,0.976426049873047,4
CREB1,Stim48hr,0.7450037076612781,0.9079588220024636,69
CREBBP,Stim48hr,0.8410541148258576,0.845845905854197,351
CRLS1,Stim48hr,0.5204207382712196,0.6865487976190903,903
CS,Stim48hr,0.39365440478384,0.4532608057706911,80
CSDE1,Stim48hr,0.4329933094695564,0.9106104146506708,79
CSK,Stim48hr,0.4986208742112735,0.9523847668434562,10
CSNK2A1,Stim48hr,0.5571378966244522,0.5130071258650272,53
CTBP1,Stim48hr,0.88241711666729,0.8769812910678001,584
CTDSPL2,Stim48hr,0.8153520375525883,0.879123435978124,61
CTNNB1,Stim48hr,0.258751115464657,0.7694211634336693,9
CTU1,Stim48hr,0.7025643859098208,0.6576359448908253,20
CUL3,Stim48hr,0.5467475967897176,0.4788788049587813,280
CUL4A,Stim48hr,0.3961834528378045,0.7985154283127216,5
CUL5,Stim48hr,0.7850196089831588,0.6449116065135904,18
CWC27,Stim48hr,0.743469028017669,0.966223336081243,8
CYB5R4,Stim48hr,0.5133572018217242,0.7882050755075807,369
CYB5RL,Stim48hr,0.442903333221389,0.8210675047878965,61
CYCS,Stim48hr,0.386674782470657,0.6071080968462347,97
CYP4V2,Stim48hr,-0.3601324741106629,0.7461514303040235,25
CYR61,Stim48hr,-0.1083415329716564,0.2625890643606937,18
DAP,Stim48hr,-0.1566292051475676,0.4455134764523713,129
DCAF5,Stim48hr,0.4381851157981067,0.945048899887969,29
DCAKD,Stim48hr,-0.082297806349116,,60
DCLRE1A,Stim48hr,0.7724391953351468,0.9242028734816768,46
DDA1,Stim48hr,0.9776764868548858,0.980488438508908,13
DDRGK1,Stim48hr,0.6599513670268314,0.8673720344386968,189
DDX6,Stim48hr,0.3066029212734119,0.5368937944432438,796
DDX17,Stim48hr,0.8789339213497376,0.9709411952695338,4
DDX31,Stim48hr,0.1979694882779883,0.8388783096292848,40
DDX60L,Stim48hr,0.116095075159316,0.8638386323159619,298
DEF8,Stim48hr,-0.0277795325736597,,288
DEFA6,Stim48hr,0.0013432978290006,,45
DEK,Stim48hr,0.1213067309268295,0.6186493931741858,93
DENR,Stim48hr,0.4909775664324367,0.8770335485868966,482
