gene,condition,activation_coef_rank,polarization_coef_rank,is_known_polarization_reg
MORN1,Stim48hr,0.5910994764397905,0.5403141361256545,False
MORN1,Stim8hr,0.6268466632705043,0.716760061130922,False
MOSMO,Rest,0.8376335678915819,0.7133176961167579,False
MOSMO,Stim48hr,0.7026178010471205,0.0819371727748691,False
MOSMO,Stim8hr,0.6548650025471218,0.5101884870096791,False
MOSPD1,Rest,0.5058639562157936,0.3054469637737816,False
MOSPD1,Stim48hr,0.86282722513089,0.5549738219895288,False
MOSPD1,Stim8hr,0.8858889454915945,0.7908813041263373,False
MOSPD2,Rest,0.9580401355225436,0.0453479280688037,False
MOSPD2,Stim48hr,0.3463350785340314,0.4675392670157068,False
MOSPD2,Stim8hr,0.3392766174223128,0.1044319918492104,False
MOV10,Rest,0.8436278342455042,0.3025801407349491,False
MOV10,Stim48hr,0.6143979057591623,0.2157068062827225,False
MOV10,Stim8hr,0.5336220071319409,0.7455425369332654,False
MPG,Stim48hr,0.7418848167539267,0.8549738219895288,False
MPG,Stim8hr,0.4938869077941926,0.8092205807437596,False
MPHOSPH9,Stim8hr,0.2409577177789098,0.0731023942944472,False
MPI,Rest,0.4073494917904613,0.0643732082356007,False
MPI,Stim48hr,0.2589005235602094,0.4910994764397905,False
MPI,Stim8hr,0.4095771777890983,0.021395822720326,False
MPIG6B,Rest,0.3127443315089914,0.1480323169142559,False
MPIG6B,Stim48hr,0.6301047120418848,0.4863874345549738,False
MPIG6B,Stim8hr,0.7050433010697912,0.4747834946510443,False
MPLKIP,Rest,0.6718790721918165,0.0383111806098514,False
MPLKIP,Stim48hr,0.1162303664921466,0.0418848167539267,False
MPLKIP,Stim8hr,0.3334182373917473,0.0927152317880794,False
MPND,Rest,0.1363044044826687,0.9241594996090696,False
MPND,Stim48hr,0.8083769633507853,0.7348167539267015,False
MPND,Stim8hr,0.7796739684156903,0.6762608252674478,False
MPP2,Rest,0.6630179827990618,0.8402397706541569,False
MPP2,Stim48hr,0.8659685863874346,0.3725130890052356,False
MPP2,Stim8hr,0.8117677024961794,0.848446255731024,False
MPP5,Rest,0.8668230388324212,0.324732864216836,False
MPP5,Stim48hr,0.2863874345549738,0.6007853403141361,False
MPP5,Stim8hr,0.3818135506877229,0.3652572592969944,False
MPP6,Rest,0.6802189210320563,0.8631743549648163,False
MPP6,Stim48hr,0.8848167539267016,0.6968586387434555,False
MPP6,Stim8hr,0.2987773815588385,0.9801324503311258,False
MRC2,Rest,0.8024498305968204,0.1045087307792546,False
MRC2,Stim48hr,0.7997382198952879,0.7672774869109947,False
MRC2,Stim8hr,0.8242485990830362,0.3484462557310239,False
MRGBP,Rest,0.4060463904091738,0.1339588219963513,False
MRGBP,Stim48hr,0.4363874345549738,0.018848167539267,False
MRGBP,Stim8hr,0.2544574630667346,0.6174223127865512,False
MRM2,Rest,0.4440969507427678,0.2064112587959343,False
MRM2,Stim48hr,0.900261780104712,0.2654450261780104,False
MRM2,Stim8hr,0.0570555272542027,0.7514009169638308,False
MROH6,Rest,0.2989314568673443,0.4018764659890539,False
MROH6,Stim48hr,0.1544502617801047,0.937434554973822,False
MROH6,Stim8hr,0.7592969943963321,0.217014773306164,False
MRPL10,Rest,0.1003388063591347,0.1834766744852749,False
MRPL10,Stim8hr,0.0443199184921039,0.2618441161487519,False
MRPL11,Rest,0.5665884805837894,0.4899661193640865,False
MRPL11,Stim48hr,0.6068062827225131,0.1735602094240837,False
MRPL11,Stim8hr,0.5155374426897605,0.5073866530820174,False
MRPL13,Rest,0.5394839718530101,0.3612197028928851,False
MRPL13,Stim8hr,0.108507386653082,0.5916963830871116,False
MRPL14,Rest,0.6275736252280427,0.4493093562679176,False
MRPL14,Stim48hr,0.0384816753926701,0.8115183246073299,False
MRPL14,Stim8hr,0.0522159959246052,0.206062149770759,False
MRPL15,Rest,0.7930675006515507,0.890018243419338,False
MRPL15,Stim48hr,0.2010471204188481,0.3337696335078534,False
MRPL15,Stim8hr,0.3644931227712684,0.7338257768721345,False
MRPL16,Rest,0.6082877247849883,0.9025280166796976,False
MRPL16,Stim48hr,0.0649214659685863,0.8709424083769634,False
MRPL16,Stim8hr,0.4470198675496689,0.8706062149770759,False
MRPL17,Rest,0.7688298149596039,0.4889236382590565,False
MRPL17,Stim48hr,0.0965968586387434,0.7772251308900524,False
MRPL17,Stim8hr,0.3385124808965868,0.2799286805909322,False
MRPL18,Rest,0.7565806619755017,0.946572843367214,False
MRPL18,Stim48hr,0.2568062827225131,0.9445026178010472,False
MRPL18,Stim8hr,0.5170657157412124,0.9207845134997452,False
MRPL19,Rest,0.3672139692468074,0.6533750325775345,False
MRPL19,Stim48hr,0.6947643979057592,0.4041884816753927,False
MRPL19,Stim8hr,0.6436576668364747,0.4108507386653082,False
MRPL2,Rest,0.4983059682043263,0.2197028928850664,False
MRPL2,Stim48hr,0.3544502617801047,0.4075916230366492,False
MRPL2,Stim8hr,0.4538970962812022,0.1811003565970453,False
MRPL21,Rest,0.8477977586656242,0.6059421422986708,False
MRPL21,Stim48hr,0.6073298429319371,0.4049738219895288,False
MRPL21,Stim8hr,0.5687722873153337,0.6474783494651044,False
MRPL22,Rest,0.4698983580922596,0.4943966640604639,False
MRPL22,Stim48hr,0.6583769633507853,0.725130890052356,False
MRPL22,Stim8hr,0.2954661232806928,0.7778909831889964,False
MRPL23,Rest,0.0237164451394318,0.7862913734688559,False
MRPL23,Stim48hr,0.7151832460732984,0.3594240837696335,False
MRPL23,Stim8hr,0.7017320427916455,0.6541008660213958,False
MRPL3,Rest,0.5572061506385196,0.2749543914516549,False
MRPL3,Stim48hr,0.2746073298429319,0.3342931937172775,False
MRPL3,Stim8hr,0.1716760061130922,0.3721344880285278,False
MRPL32,Rest,0.5123794631222309,0.4967422465467813,False
MRPL32,Stim48hr,0.2054973821989529,0.3217277486910995,False
MRPL32,Stim8hr,0.1319409067753438,0.6872134488028527,False
MRPL33,Rest,0.2064112587959343,0.1250977326035965,False
MRPL33,Stim48hr,0.4324607329842932,0.2136125654450262,False
MRPL33,Stim8hr,0.0445746306673459,0.2017320427916454,False
MRPL34,Rest,0.2843367213969247,0.7735209799322388,False
MRPL34,Stim48hr,0.3410994764397905,0.3102094240837696,False
MRPL34,Stim8hr,0.2363728986245542,0.912124299541518,False
MRPL35,Rest,0.2327339066979411,0.5978629137346886,False
MRPL35,Stim48hr,0.8795811518324608,0.1602094240837696,False
MRPL35,Stim8hr,0.412633723892002,0.1125827814569536,False
MRPL36,Rest,0.0680218921032056,0.1772217878550951,False
MRPL36,Stim48hr,0.8649214659685864,0.3324607329842932,False
MRPL36,Stim8hr,0.0843097300050942,0.2032603158430973,False
MRPL37,Rest,0.5949960906958561,0.7075840500390931,False
MRPL37,Stim48hr,0.0874345549738219,0.7094240837696335,False
MRPL37,Stim8hr,0.5542536933265411,0.5178298522669383,False
MRPL39,Rest,0.1665363565285379,0.1691425592911128,False
MRPL39,Stim48hr,0.0693717277486911,0.4384816753926701,False
MRPL39,Stim8hr,0.0781966377992868,0.076158940397351,False
MRPL42,Rest,0.7941099817565807,0.8639562157935887,False
MRPL42,Stim48hr,0.0732984293193717,0.3767015706806282,False
MRPL42,Stim8hr,0.2463066734589913,0.4910850738665308,False
MRPL43,Rest,0.3002345582486317,0.1910346624967422,False
MRPL43,Stim48hr,0.1675392670157068,0.5010471204188481,False
MRPL43,Stim8hr,0.2837493632195619,0.1777890983188996,False
MRPL45,Rest,0.7709147771696638,0.1313526192337764,False
MRPL45,Stim48hr,0.1301047120418848,0.2586387434554973,False
MRPL45,Stim8hr,0.1138563423331635,0.2536933265410087,False
MRPL46,Rest,0.6901224915298411,0.7370341412561897,False
MRPL46,Stim48hr,0.2361256544502618,0.5468586387434555,False
MRPL46,Stim8hr,0.2182883341823739,0.5050942435048396,False
MRPL47,Rest,0.2827729997393797,0.7414646859525671,False
MRPL47,Stim48hr,0.2248691099476439,0.6162303664921466,False
MRPL47,Stim8hr,0.1803362200713194,0.6227712684666327,False
MRPL49,Rest,0.0617670054730258,0.1821735731039875,False
MRPL49,Stim48hr,0.2246073298429319,0.5465968586387434,False
MRPL49,Stim8hr,0.2796739684156902,0.1227712684666327,False
MRPL50,Rest,0.2872035444357571,0.142819911389106,False
MRPL50,Stim48hr,0.6782722513089006,0.1722513089005235,False
MRPL50,Stim8hr,0.3833418237391747,0.4100866021395822,False
MRPL52,Rest,0.8780297107114934,0.5731039874902267,False
MRPL52,Stim48hr,0.5518324607329843,0.387696335078534,False
MRPL52,Stim8hr,0.2603158430973,0.358380030565461,False
MRPL53,Rest,0.5955173312483711,0.1777430284076101,False
MRPL53,Stim48hr,0.6848167539267016,0.1057591623036649,False
MRPL53,Stim8hr,0.2190524707080998,0.4070300560366786,False
MRPL54,Rest,0.7240031274433151,0.8305968204326296,False
MRPL54,Stim48hr,0.1350785340314136,0.8554973821989529,False
MRPL54,Stim8hr,0.2975038206826286,0.5970453387671931,False
MRPL55,Rest,0.7005473025801408,0.5684128225175918,False
MRPL55,Stim48hr,0.6507853403141362,0.1120418848167539,False
MRPL55,Stim8hr,0.5461029037187978,0.4391237901171676,False
MRPL57,Rest,0.0966901224915298,0.8618712535835288,False
MRPL57,Stim48hr,0.2620418848167539,0.512303664921466,False
MRPL57,Stim8hr,0.1688741721854304,0.7804381049414162,False
MRPL58,Rest,0.3549648162627052,0.3914516549387542,False
MRPL58,Stim48hr,0.4869109947643979,0.1842931937172774,False
MRPL58,Stim8hr,0.1212429954151808,0.2052980132450331,False
MRPL9,Rest,0.764138649986969,0.5261923377638781,False
MRPL9,Stim48hr,0.7130890052356021,0.0408376963350785,False
MRPL9,Stim8hr,0.140346408558329,0.6133469179826796,False
MRPS10,Rest,0.2681782642689601,0.8107896794370602,False
MRPS10,Stim48hr,0.1471204188481675,0.5664921465968586,False
MRPS10,Stim8hr,0.075140091696383,0.2050433010697911,False
MRPS11,Rest,0.0797498045347928,0.5757101902528017,False
MRPS11,Stim48hr,0.4657068062827225,0.5683246073298429,False
MRPS11,Stim8hr,0.5583290881304126,0.466632705043301,False
MRPS12,Rest,0.9736773520979932,0.7829033098775084,False
MRPS12,Stim48hr,0.9094240837696336,0.5164921465968586,False
MRPS12,Stim8hr,0.3976057055527254,0.7185430463576159,False
MRPS14,Rest,0.4761532447224394,0.602293458431066,False
MRPS14,Stim48hr,0.1149214659685863,0.4429319371727748,False
MRPS14,Stim8hr,0.238920020376974,0.5664798777381559,False
MRPS15,Rest,0.4391451654938754,0.7310398749022674,False
MRPS15,Stim48hr,0.7057591623036649,0.406282722513089,False
MRPS15,Stim8hr,0.249363219561895,0.7210901681100357,False
MRPS16,Rest,0.0622882460255407,0.0239770654156893,False
MRPS16,Stim48hr,0.4520942408376963,0.1861256544502617,False
MRPS16,Stim8hr,0.1421293937850229,0.4974528782475802,False
MRPS17,Rest,0.8728173051863435,0.4850143341151942,False
MRPS17,Stim48hr,0.1452879581151832,0.425392670157068,False
MRPS17,Stim8hr,0.4355578196637799,0.5883851248089659,False
MRPS18B,Rest,0.2504560854834506,0.7612718269481366,False
MRPS18B,Stim48hr,0.5232984293193718,0.7929319371727749,False
MRPS18B,Stim8hr,0.3892002037697402,0.8904737646459501,False
MRPS18C,Rest,0.6677091477716967,0.2022413343758144,False
MRPS18C,Stim48hr,0.5086387434554974,0.2554973821989529,False
MRPS18C,Stim8hr,0.3667855323484462,0.4477840040753948,False
MRPS2,Rest,0.1115454782382069,0.8227782121449049,False
MRPS2,Stim48hr,0.2403141361256544,0.6903141361256544,False
MRPS2,Stim8hr,0.4434538970962812,0.8346917982679573,False
MRPS21,Rest,0.0424811050299713,0.9160802710450872,False
MRPS21,Stim48hr,0.4636125654450261,0.5722513089005236,False
MRPS21,Stim8hr,0.5463576158940397,0.9696892511462047,False
MRPS22,Rest,0.4610372686995048,0.269741985926505,False
MRPS22,Stim48hr,0.7112565445026178,0.144240837696335,False
MRPS22,Stim8hr,0.7152317880794702,0.1563932755985736,False
MRPS23,Rest,0.5139431847797759,0.929111284857962,False
MRPS23,Stim48hr,0.5489528795811518,0.8790575916230366,False
MRPS23,Stim8hr,0.4498217014773306,0.8940397350993378,False
MRPS24,Rest,0.7722178785509513,0.399791503778994,False
MRPS24,Stim48hr,0.0636125654450261,0.7146596858638743,False
MRPS24,Stim8hr,0.2042791645440652,0.6349974528782476,False
MRPS25,Rest,0.5321866041178004,0.6880375293197811,False
MRPS25,Stim48hr,0.2238219895287958,0.3743455497382199,False
MRPS25,Stim8hr,0.2050433010697911,0.5384615384615384,False
MRPS26,Rest,0.0367474589523064,0.3150899139953088,False
MRPS26,Stim48hr,0.3230366492146597,0.2484293193717277,False
MRPS26,Stim8hr,0.0229240957717778,0.6714212939378502,False
MRPS27,Rest,0.72660933020589,0.6515506906437321,False
MRPS27,Stim48hr,0.1683246073298429,0.4015706806282722,False
MRPS27,Stim8hr,0.2906265919510952,0.6255731023942944,False
MRPS31,Rest,0.0933020589001824,0.5671097211363044,False
MRPS31,Stim48hr,0.6604712041884817,0.1102094240837696,False
MRPS31,Stim8hr,0.3303616912888436,0.4029546612328069,False
MRPS34,Rest,0.4417513682564503,0.1167578837633567,False
MRPS34,Stim48hr,0.5151832460732985,0.2306282722513089,False
MRPS34,Stim8hr,0.053489556800815,0.3385124808965868,False
MRPS35,Rest,0.3325514725045608,0.5595517331248371,False
MRPS35,Stim48hr,0.0793193717277487,0.7976439790575917,False
MRPS35,Stim8hr,0.2035150280183393,0.5506877228731534,False
MRPS36,Rest,0.0536877769090435,0.1735731039874902,False
MRPS36,Stim48hr,0.618586387434555,0.0164921465968586,False
MRPS36,Stim8hr,0.020886398369842,0.3830871115639327,False
MRPS5,Rest,0.4133437581443836,0.6455564242898097,False
MRPS5,Stim48hr,0.1285340314136125,0.7424083769633508,False
MRPS5,Stim8hr,0.3497198166072338,0.8181355068772287,False
MRPS6,Rest,0.5368777690904353,0.7208756841282252,False
MRPS6,Stim48hr,0.56282722513089,0.4774869109947644,False
MRPS6,Stim8hr,0.0827814569536423,0.8769740193581254,False
MRPS7,Rest,0.1970289288506646,0.4308053166536356,False
MRPS7,Stim48hr,0.6908376963350785,0.4924083769633507,False
MRPS7,Stim8hr,0.021395822720326,0.4788588894549159,False
MRPS9,Rest,0.510294500912171,0.5587698722960647,False
MRPS9,Stim48hr,0.100523560209424,0.2107329842931937,False
MRPS9,Stim8hr,0.5257259296994397,0.5792154865002547,False
MRRF,Rest,0.7370341412561897,0.7013291634089132,False
MRRF,Stim48hr,0.2840314136125654,0.7795811518324607,False
MRRF,Stim8hr,0.7781456953642384,0.7091186958736627,False
MRS2,Rest,0.6260099035704978,0.3666927286942924,False
MRS2,Stim48hr,0.3479057591623036,0.805759162303665,False
MRS2,Stim8hr,0.8357106469689252,0.8981151299032094,False
MRTFB,Rest,0.1767005473025801,0.4138649986968986,False
MRTFB,Stim48hr,0.6426701570680629,0.3259162303664921,False
MRTFB,Stim8hr,0.7554763117677025,0.2379011716760061,False
MRTO4,Rest,0.4803231691425593,0.7448527495439146,False
MSANTD4,Rest,0.7954130831378681,0.4652071931196247,False
MSANTD4,Stim48hr,0.8523560209424084,0.4390052356020942,False
MSANTD4,Stim8hr,0.8576158940397351,0.9042282221090168,False
MSH5,Rest,0.4540005212405525,0.9179046129788898,False
MSH5,Stim48hr,0.68717277486911,0.475130890052356,False
MSH5,Stim8hr,0.6138563423331636,0.3168619460010188,False
MSI2,Rest,0.3231691425592911,0.7203544435757102,False
MSI2,Stim48hr,0.4227748691099476,0.3246073298429319,False
MSI2,Stim8hr,0.6553744268976057,0.3892002037697402,False
MSL1,Rest,0.3893666927286943,0.1118060985144644,False
MSL1,Stim48hr,0.3706806282722513,0.062565445026178,False
MSL1,Stim8hr,0.3948038716250637,0.184156902699949,False
MSL2,Rest,0.3354182955433932,0.2116236643210841,False
MSL2,Stim48hr,0.2769633507853403,0.0790575916230366,False
MSL2,Stim8hr,0.0613856342333163,0.3642384105960264,False
MST1,Rest,0.4985665884805837,0.5525149856658849,False
MST1,Stim48hr,0.293717277486911,0.2361256544502618,False
MST1,Stim8hr,0.5626591951095262,0.8339276617422313,False
MT1E,Rest,0.1686213187385978,0.2726088089653375,False
MT1E,Stim48hr,0.475130890052356,0.6240837696335079,False
MT1E,Stim8hr,0.0873662761079979,0.3061640346408558,False
MT3,Rest,0.2598384154287204,0.5251498566588481,False
MT3,Stim48hr,0.5513089005235602,0.5897905759162304,False
MT3,Stim8hr,0.0094243504839531,0.8433520122261844,False
MTA2,Rest,0.4295022152723481,0.9728954912692208,True
MTA2,Stim48hr,0.0583769633507853,0.6329842931937173,True
MTA2,Stim8hr,0.5234335201222619,0.9842078451349976,True
MTA3,Rest,0.6640604639040918,0.599687255668491,False
MTA3,Stim48hr,0.8633507853403142,0.3170157068062827,False
MTA3,Stim8hr,0.9724910850738664,0.0463576158940397,False
MTCH1,Rest,0.0839197289549126,0.3325514725045608,False
MTCH1,Stim48hr,0.5264397905759163,0.2748691099476439,False
MTCH1,Stim8hr,0.0939887926642893,0.3410596026490066,False
MTCH2,Rest,0.5342715663278603,0.5337503257753453,False
MTCH2,Stim48hr,0.4816753926701571,0.3554973821989529,False
MTCH2,Stim8hr,0.184411614875191,0.8148242485990831,False
MTERF2,Rest,0.451654938754235,0.961949439666406,False
MTERF2,Stim48hr,0.856020942408377,0.8879581151832461,False
MTERF2,Stim8hr,0.6772796739684157,0.9714722363728986,False
MTERF3,Rest,0.5131613239510033,0.4107375553818087,False
MTERF3,Stim48hr,0.3246073298429319,0.3473821989528796,False
MTERF3,Stim8hr,0.5012735608762099,0.6828833418237392,False
MTF1,Rest,0.0166796976804795,0.1907740422204847,False
MTF1,Stim48hr,0.0070680628272251,0.3028795811518324,False
MTF1,Stim8hr,0.1961283749363219,0.3981151299032093,False
MTF2,Rest,0.5465207193119624,0.6312223090956477,False
MTF2,Stim48hr,0.9429319371727748,0.1649214659685864,False
MTF2,Stim8hr,0.3048904737646459,0.8082017320427917,False
MTFR1,Rest,0.382329945269742,0.0807922856398227,False
MTFR1,Stim48hr,0.4568062827225131,0.2722513089005235,False
MTFR1,Stim8hr,0.3110035659704533,0.4630667345899134,False
MTG1,Rest,0.3343758144383633,0.8303362001563722,False
MTG1,Stim48hr,0.7238219895287958,0.3709424083769633,False
MTG1,Stim8hr,0.0374426897605705,0.6889964340295466,False
MTG2,Rest,0.2759968725566849,0.4136043784206411,False
MTG2,Stim48hr,0.6395287958115183,0.5510471204188482,False
MTG2,Stim8hr,0.9266428935303108,0.0692817116658176,False
MTHFD1,Rest,0.3393275996872557,0.4646859525671097,False
MTHFD1,Stim48hr,0.8196335078534032,0.2965968586387434,False
MTHFD1,Stim8hr,0.6920529801324503,0.3558329088130412,False
MTHFD1L,Rest,0.1506385196768308,0.0172009382329945,False
MTHFD1L,Stim48hr,0.437696335078534,0.0136125654450261,False
MTHFD1L,Stim8hr,0.1833927661742231,0.0506877228731533,False
MTHFD2,Rest,0.82121449048736,0.4860568152202241,False
MTHFD2,Stim48hr,0.9115183246073298,0.0549738219895288,False
MTHFD2,Stim8hr,0.6541008660213958,0.2083545593479368,False
MTIF2,Rest,0.855095126400834,0.3724263747719573,False
MTIF2,Stim48hr,0.3746073298429319,0.4070680628272251,False
MTIF2,Stim8hr,0.4447274579724911,0.1854304635761589,False
MTMR10,Rest,0.7909825384414908,0.5165493875423508,False
MTMR10,Stim48hr,0.8010471204188482,0.9570680628272252,False
MTMR10,Stim8hr,0.0086602139582272,0.9019358125318392,False
MTMR3,Rest,0.1060724524367995,0.8798540526452958,False
MTMR3,Stim48hr,0.4934554973821989,0.3866492146596859,False
MTMR3,Stim8hr,0.5282730514518594,0.5152827305145186,False
MTOR,Stim48hr,0.5539267015706806,0.3198952879581151,False
MTOR,Stim8hr,0.0511971472236372,0.3387671930718288,False
MTPAP,Rest,0.674745895230649,0.4086525931717487,False
MTPAP,Stim48hr,0.4429319371727748,0.4261780104712042,False
MTPAP,Stim8hr,0.6933265410086602,0.4727457972491085,False
MTRR,Rest,0.6330466510294501,0.0940839197289549,False
MTRR,Stim48hr,0.8965968586387435,0.4039267015706806,False
MTRR,Stim8hr,0.8517575140091697,0.4724910850738665,False
MTX1,Rest,0.4037008079228564,0.1795673703414125,False
MTX1,Stim48hr,0.0539267015706806,0.8154450261780105,False
MTX1,Stim8hr,0.435048395313296,0.8652572592969944,False
MTX2,Rest,0.1222309095647641,0.5699765441751369,False
MTX2,Stim48hr,0.0918848167539267,0.5777486910994765,False
MTX2,Stim8hr,0.1991849210392256,0.8757004584819155,False
MUC3A,Rest,0.5113369820172009,0.4203805056033359,False
MUC3A,Stim48hr,0.8471204188481676,0.6534031413612565,False
MUC3A,Stim8hr,0.8326541008660214,0.5601120733571064,False
MUC4,Rest,0.979410998175658,0.0443054469637737,False
MUC4,Stim48hr,0.4544502617801047,0.5821989528795811,False
MUC4,Stim8hr,0.912124299541518,0.0922058074375955,False
MUM1,Rest,0.1725306228824602,0.2501954652071931,False
MUM1,Stim48hr,0.5735602094240838,0.9020942408376964,False
MUM1,Stim8hr,0.0387162506367804,0.8825776872134488,False
MUS81,Rest,0.1425592911128485,0.3270784467031535,False
MUS81,Stim48hr,0.7863874345549738,0.4054973821989528,False
MUS81,Stim8hr,0.1258278145695364,0.1439123790117167,False
MUTYH,Rest,0.9718530101641908,0.9966119364086526,False
MUTYH,Stim48hr,0.7602094240837697,0.9976439790575916,False
MUTYH,Stim8hr,0.5840550178298523,0.979623025980642,False
MVB12B,Rest,0.1600208496221005,0.8152202241334375,False
MVB12B,Stim48hr,0.2667539267015706,0.7777486910994764,False
MVB12B,Stim8hr,0.1541008660213958,0.8367294956698931,False
MVD,Rest,0.8087047172270002,0.7130570758405004,False
MVD,Stim48hr,0.743717277486911,0.6693717277486911,False
MVD,Stim8hr,0.8020886398369842,0.7221090168110036,False
MVP,Rest,0.8308574407088871,0.3085744070888715,False
MVP,Stim48hr,0.1520942408376963,0.8452879581151832,False
MVP,Stim8hr,0.2845134997452878,0.9004075394803872,False
MXI1,Rest,0.6783945790982538,0.6578055772739119,False
MXI1,Stim48hr,0.11282722513089,0.0926701570680628,False
MXI1,Stim8hr,0.8387671930718288,0.3731533367294957,False
MYB,Rest,0.015376596299192,0.4477456346103727,False
MYB,Stim48hr,0.0986910994764398,0.181675392670157,False
MYB,Stim8hr,0.0881304126337239,0.8927661742231279,False
MYC,Rest,0.3070106854313265,0.1331769611675788,False
MYC,Stim48hr,0.1031413612565445,0.2232984293193717,False
MYC,Stim8hr,0.0741212429954151,0.2047885888945491,False
MYCN,Rest,0.928590044305447,0.5861350013031014,False
MYCN,Stim48hr,0.2795811518324607,0.7612565445026178,False
MYCN,Stim8hr,0.6696383087111564,0.6077432501273561,False
MYDGF,Rest,0.99895751889497,0.729215532968465,False
MYDGF,Stim48hr,0.6473821989528796,0.4162303664921466,False
MYDGF,Stim8hr,0.8593988792664289,0.6928171166581762,False
MYEF2,Rest,0.8120927808183477,0.3390669794109981,False
MYEF2,Stim48hr,0.4746073298429319,0.5274869109947644,False
MYEF2,Stim8hr,0.4029546612328069,0.1250636780438105,False
MYH14,Rest,0.1297888975762314,0.9775866562418556,False
MYH14,Stim48hr,0.381675392670157,0.3335078534031414,False
MYH14,Stim8hr,0.7213448802852777,0.3759551706571574,False
MYH9,Rest,0.0609851446442533,0.7417253062288246,False
MYH9,Stim48hr,0.3395287958115183,0.7821989528795812,False
MYH9,Stim8hr,0.075649516046867,0.5947529291900153,False
MYL12A,Rest,0.160802710450873,0.8371123273390669,False
MYL12A,Stim48hr,0.2405759162303665,0.75,False
MYL12A,Stim8hr,0.6342333163525217,0.8637289862455425,False
MYL5,Rest,0.1501172791243158,0.3578316393015376,False
MYL5,Stim48hr,0.5201570680628272,0.7002617801047121,False
MYL5,Stim8hr,0.0710646968925114,0.7483443708609272,False
MYL9,Rest,0.3103987490226739,0.0263226479020067,False
MYL9,Stim48hr,0.2149214659685863,0.6115183246073298,False
MYL9,Stim8hr,0.5631686194600102,0.3196637799286806,False
MYNN,Rest,0.0375293197810789,0.3719051342194422,False
MYNN,Stim48hr,0.1397905759162303,0.2395287958115183,False
MYNN,Stim8hr,0.7185430463576159,0.3825776872134488,False
MYO16,Rest,0.5196768308574408,0.4985665884805837,False
MYO16,Stim48hr,0.5743455497382199,0.5774869109947643,False
MYO16,Stim8hr,0.6041772796739684,0.3517575140091696,False
MYO1F,Rest,0.9775866562418556,0.655199374511337,False
MYO1F,Stim48hr,0.5102094240837697,0.7960732984293194,False
MYO1F,Stim8hr,0.5392256749872644,0.1064696892511462,False
MYO6,Rest,0.0912170966901225,0.5577273911910346,False
MYO6,Stim48hr,0.2602094240837696,0.6217277486910995,False
MYO6,Stim8hr,0.5417727967396841,0.337238920020377,False
MYO9A,Rest,0.2111024237685692,0.2770393536617149,False
MYO9A,Stim48hr,0.456282722513089,0.9730366492146596,False
MYO9A,Stim8hr,0.3830871115639327,0.7623535404992359,False
MYO9B,Stim48hr,0.3232984293193717,0.5429319371727749,False
MYOG,Rest,0.6236643210841804,0.7229606463382852,False
MYOG,Stim48hr,0.5890052356020943,0.7515706806282723,False
MYOG,Stim8hr,0.6484971981660723,0.6968925114620479,False
MYPOP,Rest,0.8149596038571801,0.874120406567631,False
MYPOP,Stim48hr,0.8657068062827226,0.4842931937172774,False
MYPOP,Stim8hr,0.5471217524197657,0.6344880285277636,False
MYRFL,Rest,0.3734688558769872,0.2236121970289288,False
MYRFL,Stim48hr,0.0591623036649214,0.6541884816753927,False
MYRFL,Stim8hr,0.1395822720326031,0.2361181864493123,False
MYSM1,Rest,0.5764920510815742,0.8034923117018504,False
MYSM1,Stim48hr,0.3049738219895287,0.612565445026178,False
MYSM1,Stim8hr,0.5639327559857361,0.184411614875191,False
MYT1L,Rest,0.1899921813917122,0.54469637737816,False
MYT1L,Stim48hr,0.4246073298429319,0.3350785340314136,False
MYT1L,Stim8hr,0.2969943963321447,0.1805909322465614,False
N4BP3,Rest,0.7414646859525671,0.3440187646598905,False
N4BP3,Stim48hr,0.3151832460732984,0.4159685863874345,False
N4BP3,Stim8hr,0.1551197147223637,0.4416709118695873,False
N6AMT1,Rest,0.2311701850403961,0.4010946051602814,False
N6AMT1,Stim48hr,0.8942408376963351,0.3329842931937172,False
N6AMT1,Stim8hr,0.1041772796739684,0.9319918492103922,False
NAA20,Rest,0.7599687255668491,0.8287724784988272,False
NAA20,Stim48hr,0.8740837696335079,0.2028795811518324,False
NAA20,Stim8hr,0.08634742740703,0.2261844116148751,False
NAA25,Rest,0.6090695856137608,0.4876205368777691,False
NAA25,Stim48hr,0.7230366492146597,0.5227748691099476,False
NAA25,Stim8hr,0.6120733571064697,0.3018339276617422,False
NAA30,Rest,0.0190252801667969,0.2486317435496481,False
NAA30,Stim48hr,0.0445026178010471,0.1178010471204188,False
NAA30,Stim8hr,0.0685175751400917,0.5860927152317881,False
NAA35,Rest,0.2428980974719833,0.7607505863956215,False
NAA35,Stim48hr,0.3261780104712042,0.0955497382198952,False
NAA35,Stim8hr,0.2231278655119714,0.39047376464595,False
NAA40,Rest,0.4683346364347146,0.9642950221527234,False
NAA40,Stim48hr,0.5146596858638743,0.9845549738219896,False
NAA40,Stim8hr,0.9449821701477332,0.9880285277636272,False
NAALADL1,Rest,0.4281991138910607,0.7539744592129267,False
NAALADL1,Stim48hr,0.36282722513089,0.9581151832460733,False
NAALADL1,Stim8hr,0.2437595517065715,0.7277126846663271,False
NAB2,Rest,0.3732082356007297,0.7711753974459213,False
NAB2,Stim48hr,0.1539267015706806,0.9717277486910996,False
NAB2,Stim8hr,0.5738665308201732,0.998981151299032,False
NABP1,Rest,0.1777430284076101,0.2859004430544696,False
