,target_contrast_gene_name,logfc_pearson_r,logfc_pearson_pval,random_r1,random_r2,random_r3,comparison,condition,donor_correlation_mean,n_degs_MASH_K562,n_degs_MASH_Rest,n_degs_MASH_Stim48hr,n_degs_MASH_Stim8hr
4191,UBE4B,0.41443191363138265,7.183549666014018e-247,0.00698070115896658,0.010708422669250602,0.028877986694142935,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,8.0,10.0,9.0
4192,TUBE1,0.4142161977779293,1.3696159355410675e-246,-0.03567326982142578,-0.0003216707129803263,-0.03861050289042029,K562 vs CD4+T (Stim 48hr),Stim48hr,,7.0,22.0,23.0,22.0
4193,CXXC1,0.41380835485954365,4.633492969464606e-246,0.025089642900257815,-0.002676445112562222,0.09636810090245408,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4085801603702575,189.0,312.0,323.0,378.0
4194,INTS6,0.41361517108332146,8.248421973311868e-246,0.05325501506944721,0.03164168709942186,-0.007183940888588786,K562 vs CD4+T (Stim 48hr),Stim48hr,0.1296929469641396,49.0,84.0,92.0,76.0
4195,RPUSD3,0.4134959081954799,1.1773689609895352e-245,-0.018404902552593066,-0.015467638426109093,-0.007380755635283614,K562 vs CD4+T (Stim 48hr),Stim48hr,0.6496546812543404,13.0,40.0,125.0,36.0
4196,ATP1B3,0.41319264902277353,2.908003457614766e-245,0.07894155319852948,0.03089906018061148,-0.016398981475247286,K562 vs CD4+T (Stim 48hr),Stim48hr,0.338991699046368,11.0,96.0,79.0,102.0
4197,ERN1,0.41314964700063306,3.3055537565405208e-245,-0.016813053215296143,0.005003525279556269,0.034294007056050305,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5528817391703936,27.0,167.0,173.0,159.0
4198,QRSL1,0.413101316413777,3.817504247382525e-245,0.05081987133671312,0.012935888847578507,0.08761637240081466,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3870222171204724,19.0,97.0,118.0,96.0
4199,NXT1,0.4128693583387713,7.616725675773285e-245,-0.0025783716162983677,-0.004930410775773636,-0.014390412356993957,K562 vs CD4+T (Stim 48hr),Stim48hr,0.2395431621926857,5.0,24.0,34.0,25.0
4200,ARMC8,0.4124603777564109,2.5711071025994066e-244,-0.029979726693400956,0.04788241598053379,0.021821563805260808,K562 vs CD4+T (Stim 48hr),Stim48hr,-0.0924772918228116,8.0,52.0,62.0,61.0
4201,COQ6,0.41225788675945924,4.692889947034825e-244,-0.018932831305031816,0.006140645880284776,0.03128586526771005,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5794666815541424,7.0,89.0,133.0,106.0
4202,DNAJB11,0.41193912485785433,1.2090533945603875e-243,0.02623913918014669,0.05886074986898357,0.004835109609916094,K562 vs CD4+T (Stim 48hr),Stim48hr,0.761896782023524,26.0,141.0,144.0,105.0
4203,TNRC6A,0.4117425955449715,2.165825765135904e-243,-0.031272970546026166,0.05636525756002839,0.0035645810396414514,K562 vs CD4+T (Stim 48hr),Stim48hr,0.584680580466259,96.0,141.0,266.0,153.0
4204,C1D,0.41164569567283027,2.88663463278328e-243,0.029236109872469742,0.04104506722122063,0.08170894641375923,K562 vs CD4+T (Stim 48hr),Stim48hr,0.485676243333631,65.0,298.0,297.0,341.0
4205,KLF11,0.4114381566950761,5.3392487643218e-243,-0.00838550396985848,0.02414610540102631,0.032395035633100575,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,8.0,10.0,9.0
4206,RCC2,0.4112885436020155,8.315807959652022e-243,0.014545887276160307,0.004416821990951796,0.009265302492404669,K562 vs CD4+T (Stim 48hr),Stim48hr,,8.0,21.0,24.0,23.0
4207,LIN37,0.41088281784599306,2.762054454727079e-242,-0.0444842981441707,0.01579374514806865,-0.010840670986088255,K562 vs CD4+T (Stim 48hr),Stim48hr,,53.0,139.0,83.0,155.0
4208,NONO,0.4108589226597349,2.9642393084454533e-242,0.015959229628527742,0.03290232947425406,0.004975857976368051,K562 vs CD4+T (Stim 48hr),Stim48hr,,16.0,58.0,57.0,64.0
4209,C19orf53,0.41085842740011436,2.968582622170053e-242,0.033933619837554774,0.012138823306365154,0.013340977345125979,K562 vs CD4+T (Stim 48hr),Stim48hr,,13.0,11.0,13.0,13.0
4210,COX6C,0.4108418082483698,3.118073472637993e-242,-0.029291329132055382,0.016733187781242533,-0.0027584271283485036,K562 vs CD4+T (Stim 48hr),Stim48hr,0.2886723117611184,28.0,217.0,227.0,298.0
4211,RNF181,0.4100782676561421,2.970874620949162e-241,-0.01711174302604788,0.02850417293463447,-0.02537361454649901,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,90.0,85.0,90.0
4212,TRAM1,0.40939840967693897,2.2000738722067613e-240,0.02340477047729477,0.06225410828933092,-1.6125532563750558e-05,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,21.0,19.0,19.0
4213,TMEM127,0.40888828144667533,9.853155106067257e-240,-0.02390029454029786,0.065316946706323,-0.03513756694696941,K562 vs CD4+T (Stim 48hr),Stim48hr,,16.0,22.0,24.0,22.0
4214,E2F4,0.4085794389127857,2.4391363956767245e-239,-0.012428236932906378,-0.014481472712749329,-0.018847998673023263,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3914170045445984,4.0,10.0,23.0,14.0
4215,POGK,0.40857393063913994,2.4788676215356447e-239,-0.035967048201634905,0.03439485023831312,-0.009832661611318034,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,35.0,25.0,35.0
4216,GTSE1,0.40845570935205155,3.5061386391650396e-239,0.06676856874997375,0.058428686734049086,-0.019557810343823524,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,17.0,19.0,21.0
4217,CANX,0.4084418689435674,3.6513487181439706e-239,0.004521324789240408,0.0009209909613244662,0.006103237217109713,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3995892683855553,6.0,37.0,40.0,42.0
4218,ZDHHC3,0.40832819976319057,5.095265597492037e-239,0.019691745627818794,0.013889216515263179,-0.011535760118081294,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,40.0,33.0,51.0
4219,PGRMC2,0.40819830184119066,7.455424700195692e-239,-0.015864796737529333,-0.002745059135056415,-0.003255760613326274,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,5.0,4.0,4.0
4220,CDIPT,0.4081176967607173,9.440866908998653e-239,0.0766348752678153,0.0733736711734512,0.021608133176661853,K562 vs CD4+T (Stim 48hr),Stim48hr,,202.0,58.0,44.0,91.0
4221,MMGT1,0.40784412150570487,2.102916072813304e-238,0.03509407150497898,-0.007140500179114401,-0.03631474020460572,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4851962488943127,8.0,111.0,174.0,112.0
4222,TM2D1,0.4076321977607521,3.9086553388576305e-238,-0.04521999870191665,-0.04335744057701147,-0.0137150119939786,K562 vs CD4+T (Stim 48hr),Stim48hr,-0.0095148408110141,5.0,215.0,258.0,229.0
4223,SSBP1,0.40742771391888644,7.105534143798485e-238,0.007560233693910825,-0.014444425841868586,0.052368265653351065,K562 vs CD4+T (Stim 48hr),Stim48hr,0.6098013812574314,34.0,219.0,313.0,289.0
4224,PARN,0.40739602882676224,7.794731114416789e-238,-0.012425855445611448,-0.04082044007200242,-0.0037810433928678654,K562 vs CD4+T (Stim 48hr),Stim48hr,,16.0,7.0,9.0,9.0
4225,MDH2,0.40715886206219115,1.5581075421080345e-237,0.02462186826612347,0.40715886206219115,-0.0006910731363961409,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4734030743918002,3.0,20.0,33.0,20.0
4226,UBC,0.4069805405585941,2.621801949789603e-237,0.004266497156578892,-0.02326223341029353,-0.008328343006736537,K562 vs CD4+T (Stim 48hr),Stim48hr,-0.2177550968899079,9.0,199.0,96.0,168.0
4227,CDK5RAP3,0.4068707521259417,3.6114007511577027e-237,0.02918024795589901,-0.049979809216599114,0.005136601362486347,K562 vs CD4+T (Stim 48hr),Stim48hr,0.519658298680742,11.0,139.0,124.0,150.0
4228,CYC1,0.406836314877805,3.992902400548517e-237,0.004140929207084959,0.054509328150115534,-0.013367337889466178,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3546279197144368,20.0,79.0,84.0,86.0
4229,KDM1A,0.406629747462721,7.291010085094237e-237,-0.01961955282872936,-0.023904112205702266,0.05692154913383835,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7585742621025527,171.0,852.0,1007.0,919.0
4230,WDR82,0.40628470549079543,1.991463498484295e-236,0.029660181355576493,0.07800626803724404,-0.0034561255934044306,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7188042385138612,211.0,581.0,595.0,636.0
4231,CCDC9,0.40620284271380924,2.5271488842184537e-236,-0.04970600905270513,0.0031296638275132875,0.027925756425777742,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3612519491575076,3.0,22.0,22.0,25.0
4232,NAT9,0.4056478247914942,1.2685244653403078e-235,-0.02039247316704463,0.016333542102876533,0.0033242991769555337,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,11.0,15.0,12.0
4233,ACTR3,0.40552123057170253,1.832009257773282e-235,-0.004085789056519427,-0.012814858421453303,0.008491205080481451,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3751085284315897,11.0,31.0,51.0,52.0
4234,SMAGP,0.40541669748878906,2.4813398846833807e-235,-0.0018398948820910416,0.02905988070363424,0.0009622550192738308,K562 vs CD4+T (Stim 48hr),Stim48hr,,8.0,68.0,59.0,58.0
4235,BRPF1,0.4051900366883143,4.788706925334034e-235,0.03491079561127035,-0.04298496489491172,-0.01787042700485771,K562 vs CD4+T (Stim 48hr),Stim48hr,0.6497364491485618,25.0,513.0,495.0,557.0
4236,TRAPPC12,0.4048569883887249,1.2570924893965795e-234,0.021652283516241683,0.0035608857989883466,0.008435607165488855,K562 vs CD4+T (Stim 48hr),Stim48hr,,9.0,11.0,10.0,10.0
4237,NUFIP2,0.40433158350725845,5.749467831940125e-234,-0.006802589969109322,-0.001475503864137584,0.002431354877962097,K562 vs CD4+T (Stim 48hr),Stim48hr,,11.0,63.0,61.0,57.0
4238,ARL6IP1,0.4039192719365946,1.8920532010766162e-233,-0.08728625221434197,0.019408757228681007,-0.02909909753080718,K562 vs CD4+T (Stim 48hr),Stim48hr,0.934064366334773,9.0,37.0,43.0,37.0
4239,ACOT7,0.4037002649017691,3.5596894749828992e-233,0.08594544183519824,0.006483635229300451,0.006339956640072928,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4301467833457322,11.0,98.0,153.0,103.0
4240,KRR1,0.40365440517979284,4.063136161938588e-233,0.026300174623425612,0.046118172509364876,-0.005669404946520978,K562 vs CD4+T (Stim 48hr),Stim48hr,,271.0,28.0,23.0,40.0
4241,SMIM15,0.40343237195517406,7.70687298406072e-233,0.018278186131473646,-0.048360012567213825,0.036945252540756035,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,35.0,35.0,35.0
4242,SSBP3,0.4032330947680537,1.3684239059773734e-232,0.07409731245024356,0.007838918430582667,0.08318977358980109,K562 vs CD4+T (Stim 48hr),Stim48hr,,10.0,23.0,25.0,26.0
4243,CIAO2A,0.40301442625952366,2.5682050355287038e-232,-0.0703579738703401,-0.017313188083119872,-0.03824443858208588,K562 vs CD4+T (Stim 48hr),Stim48hr,,5.0,5.0,7.0,5.0
4244,ZCCHC17,0.4021867957656023,2.770676530040717e-231,0.02374019435076205,-0.02815737539015123,-0.02161780922479667,K562 vs CD4+T (Stim 48hr),Stim48hr,,5.0,56.0,42.0,58.0
4245,UXS1,0.4021378941251832,3.1880669374213863e-231,-0.015204505766481677,0.020250665086294115,0.02560321432392412,K562 vs CD4+T (Stim 48hr),Stim48hr,,7.0,54.0,49.0,51.0
4246,LRPPRC,0.4020265034449527,4.3883886934481335e-231,0.10152653551235671,0.08398110682443363,0.005560275237148761,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5897020969057564,29.0,385.0,494.0,371.0
4247,WRAP53,0.4018064319785748,8.247606082490462e-231,0.010795941335531524,0.010568147969991743,0.018657160724412262,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5955525104034635,34.0,251.0,268.0,237.0
4248,YBX1,0.4004279980403158,4.245951248794778e-229,0.014122922740714574,0.02652540896249863,0.003806818156007419,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,30.0,28.0,25.0
4249,ZNF180,0.4004191624507241,4.354319121518273e-229,0.055379797912469754,0.010433894382908013,0.03824163022302382,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,17.0,16.0,16.0
4250,BBX,0.40041178159467894,4.4469594795198214e-229,0.006081573675452806,0.012612007053821258,-0.007024067241022615,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7069047242140654,3.0,51.0,63.0,58.0
4251,AAK1,0.40036731320660157,5.048272119532815e-229,-0.006123420161140211,0.0016826802186912853,-0.01455485265027139,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,17.0,16.0,17.0
4252,HPF1,0.40031722584565516,5.8233383676846456e-229,-0.016050759784201188,-0.002373069069829867,0.011904054017356398,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,21.0,22.0,27.0
4253,DNAJC5,0.4003065229873831,6.003787165187827e-229,-0.005211015358250184,-0.006544043421899898,-0.02475874171115422,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,7.0,7.0,8.0
4254,TMEM116,0.40004055436757124,1.28119457279761e-228,0.031723538627467684,-0.03208601353840547,0.008612340577188331,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,6.0,6.0,6.0
4255,OXA1L,0.39984903865162075,2.210383250060315e-228,0.07522144028444089,-0.036520356026093145,0.05925763396640668,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5858177358514082,196.0,236.0,349.0,202.0
4256,ZNF76,0.39976855602185274,2.779430980142125e-228,-0.012585376771525922,-0.007782736765956275,-0.030199020876396872,K562 vs CD4+T (Stim 48hr),Stim48hr,0.2409688078899729,6.0,56.0,65.0,63.0
4257,MAPKAP1,0.3995680192181213,4.9173223352548704e-228,-0.0007066095294744404,-0.014638651885249545,0.1218579678362048,K562 vs CD4+T (Stim 48hr),Stim48hr,0.6028189141870561,4.0,69.0,87.0,66.0
4258,PDE3B,0.3990908770988304,1.9079723303852026e-227,0.00987564280161556,0.008223538824519039,-0.01996373310144603,K562 vs CD4+T (Stim 48hr),Stim48hr,,8.0,31.0,36.0,36.0
4259,IL6ST,0.3989778934865834,2.6294434397467495e-227,-0.03066323559895876,0.03285112807001288,0.02323374577169352,K562 vs CD4+T (Stim 48hr),Stim48hr,,5.0,10.0,10.0,9.0
4260,GSS,0.39891539381917585,3.1397363357284407e-227,-0.0028678385483817534,0.0752868616399473,-0.0349928452732407,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5015019697486381,9.0,59.0,61.0,52.0
4261,POLG2,0.3988846845259918,3.42559142600131e-227,-0.0186018353600751,-0.0015122319086821445,-0.012087174029066367,K562 vs CD4+T (Stim 48hr),Stim48hr,0.465754011351112,54.0,53.0,73.0,47.0
4262,ZNF202,0.3983268436439073,1.6651483371196528e-226,-0.03232847028413534,-0.010373042427175553,0.029138500568361127,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,43.0,46.0,46.0
4263,TAF15,0.3982209632267538,2.2472188907863626e-226,-0.0026144437892768853,0.027902672531309833,-0.002102604474553125,K562 vs CD4+T (Stim 48hr),Stim48hr,,7.0,10.0,12.0,12.0
4264,TMED9,0.39808220960819174,3.3280302641207077e-226,0.04756935370063453,0.02867000595056181,0.01634085650693691,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3003593285503849,26.0,568.0,435.0,641.0
4265,NRAS,0.3980801509791745,3.3474716695463453e-226,0.004388250536303807,0.010309077738722772,0.026535767561773633,K562 vs CD4+T (Stim 48hr),Stim48hr,-0.1038135230847095,7.0,281.0,271.0,293.0
4266,SBNO1,0.3977791861220617,7.840596064576886e-226,-0.009573152150886102,0.015324437393509496,-0.003525921725152509,K562 vs CD4+T (Stim 48hr),Stim48hr,,92.0,72.0,52.0,69.0
4267,DNAJA1,0.39705423459839456,6.069145595670795e-225,0.023417439259142622,0.020447099693104424,0.030244066544414645,K562 vs CD4+T (Stim 48hr),Stim48hr,,34.0,13.0,12.0,13.0
4268,MLXIP,0.39704034429938306,6.31153658016978e-225,0.00393311344360722,-0.0040861094042506695,0.03304363798792242,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,10.0,9.0,12.0
4269,CCDC25,0.39647664226455875,3.0878351379923343e-224,0.006966093118022069,0.013130531212282253,0.0081247672019799,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,12.0,11.0,10.0
4270,NSD1,0.3964274584474332,3.5461076985609005e-224,0.026158756927205692,-0.0028949855477426157,0.01362878309244784,K562 vs CD4+T (Stim 48hr),Stim48hr,0.6742606821765852,33.0,701.0,751.0,737.0
4271,CCDC107,0.39640054343330444,3.825032334648586e-224,-0.010286177077437904,0.01112842813262866,0.014095685940509611,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,27.0,29.0,28.0
4272,DRAP1,0.39620617249010903,6.607167505992782e-224,-0.02900038268685406,-0.015439503598589071,-0.03644222550175202,K562 vs CD4+T (Stim 48hr),Stim48hr,0.157780277571377,104.0,140.0,145.0,161.0
4273,SREK1IP1,0.3958977576419852,1.5716181998300513e-223,0.004200803843539283,-0.035705637789282284,0.03563257716599845,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,75.0,77.0,84.0
4274,RWDD4,0.39557105455273606,3.931484927083976e-223,-0.022107585306323098,0.020328289800864322,0.006723408587396268,K562 vs CD4+T (Stim 48hr),Stim48hr,,8.0,6.0,6.0,10.0
4275,GATA3,0.39529506232080724,8.5232547067944e-223,-0.025207777870952196,-0.056025512204777084,-0.057867697273312105,K562 vs CD4+T (Stim 48hr),Stim48hr,0.72059820097887,13.0,406.0,444.0,398.0
4276,TADA1,0.39457775252536975,6.346050887055333e-222,-0.05115456658606127,0.029587334090837785,-0.006548182002431731,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5877650525962701,235.0,1483.0,1487.0,1598.0
4277,SERPINB9,0.39437231133055917,1.126732678588346e-221,0.004444912355974869,-0.011880181986644357,0.013332953941402784,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,17.0,12.0,18.0
4278,RAC1,0.3943066405872912,1.353566321218376e-221,0.027522638397996325,0.016000413236816467,-0.0015461620367006696,K562 vs CD4+T (Stim 48hr),Stim48hr,,12.0,6.0,5.0,9.0
4279,EHMT2,0.39397819194082234,3.3854471168913727e-221,0.06489936797616147,-0.00266920187266006,0.013963214627551967,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7096117276318911,33.0,450.0,413.0,457.0
4280,SMAP2,0.3934175727287291,1.6148688778935374e-220,0.0004055011228442816,-0.01824174491126636,-0.029686343638016786,K562 vs CD4+T (Stim 48hr),Stim48hr,,7.0,38.0,38.0,45.0
4281,NUDT14,0.39319360933937797,3.0118492292025777e-220,0.01319406352340717,-0.0147742234531965,-0.00119201108949286,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,23.0,24.0,20.0
4282,STK35,0.39299172846455266,5.280302355458513e-220,0.010603148033710808,-0.020954491039872326,0.002234101621865872,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7022627430850354,7.0,112.0,112.0,114.0
4283,CPEB4,0.3929187153055282,6.468444059170978e-220,-0.002078946440163774,-0.02657476185711708,0.00929770360697571,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,31.0,30.0,32.0
4284,DIS3L2,0.3912899309189456,5.905585178804578e-218,-0.08602116098137738,0.09443391333538334,-0.015235609859717985,K562 vs CD4+T (Stim 48hr),Stim48hr,,20.0,185.0,150.0,190.0
4285,TENT2,0.3911892559691087,7.799655635615911e-218,-0.022995229665164735,0.00010593089600119312,0.028330079477163355,K562 vs CD4+T (Stim 48hr),Stim48hr,-0.0210807624562188,6.0,262.0,249.0,319.0
4286,SETDB1,0.39117460287563616,8.121869166483184e-218,0.034135722400199096,0.01561665816010598,-0.03509922596249592,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7976380965400697,178.0,694.0,652.0,655.0
4287,METTL17,0.3911545147319029,8.585310108224301e-218,-0.03415074483689538,0.009450411822307266,0.0021444608669673785,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5643056280756729,15.0,28.0,40.0,26.0
4288,PIGO,0.3909260334267126,1.6134277510054695e-217,-0.009190118982873127,0.009328845994979119,0.030696994079716267,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,21.0,27.0,25.0
4289,NEDD4L,0.39067749906793825,3.2029018303663785e-217,0.08837289375184149,-0.018227542513304537,-0.01893789567617355,K562 vs CD4+T (Stim 48hr),Stim48hr,,5.0,14.0,16.0,12.0
4290,MLST8,0.3906448507207951,3.50464307670326e-217,-0.03861828687092865,-0.01854432348180371,0.0008237112686246238,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4728563777814695,6.0,137.0,165.0,139.0
4291,ZDHHC16,0.3895834847669891,6.506347957925442e-216,0.016143638282687126,0.01057830276095255,0.0011590712072735302,K562 vs CD4+T (Stim 48hr),Stim48hr,,8.0,7.0,8.0,6.0
4292,SLC39A10,0.38936738888561134,1.1778010090216242e-215,0.031652480768540776,0.0031256430723627937,0.02655237045592014,K562 vs CD4+T (Stim 48hr),Stim48hr,,30.0,8.0,10.0,10.0
4293,PDCD2L,0.3892315232530097,1.7100854136386482e-215,0.0031094965387194807,0.11376120804727781,0.03673901993424644,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4388868020241654,5.0,277.0,220.0,273.0
4294,SUN2,0.38898711659945556,3.343082336639858e-215,0.016811291357383892,-0.008027595170171863,0.0284694678310008,K562 vs CD4+T (Stim 48hr),Stim48hr,,9.0,12.0,12.0,13.0
4295,PITPNA,0.3887106314223,7.131628661627379e-215,-0.007862421260656801,-0.004611622857977969,0.026322291093258326,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,4.0,3.0,4.0
4296,UQCRQ,0.38855030099382815,1.1062440120727687e-214,0.00749036894699933,0.03210215001973578,-0.0036222349228362794,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3639071621361014,18.0,67.0,70.0,75.0
4297,YIF1A,0.3880716002418128,4.097136960349993e-214,-0.0028465763804515843,0.011635958537742663,0.0045443829857895485,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,11.0,12.0,13.0
4298,TRIP12,0.3880108137951892,4.837471696955757e-214,0.015179501044480244,0.04087144927330934,0.02638334727656445,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5839692149115009,8.0,698.0,633.0,740.0
4299,CDC34,0.38781957978818504,8.155763378034648e-214,0.0034925489307944327,-0.022812459986682992,0.004613983285085226,K562 vs CD4+T (Stim 48hr),Stim48hr,,9.0,12.0,14.0,11.0
4300,OSGEP,0.38765519735349263,1.2774326878205376e-213,-0.006873746448691892,0.04134303140950232,0.06972197921744272,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,39.0,33.0,43.0
4301,PAXIP1,0.38746204320089056,2.163601593079207e-213,-0.0063521071626989,0.015458082672910378,0.0018494607318204925,K562 vs CD4+T (Stim 48hr),Stim48hr,0.6520601043847204,25.0,393.0,403.0,404.0
4302,RNF145,0.38692109489871196,9.445951513444315e-213,-0.03440488829739899,0.057083026334612055,0.028809604599915245,K562 vs CD4+T (Stim 48hr),Stim48hr,,25.0,26.0,39.0,38.0
4303,AHR,0.3869152929783406,9.596308409696916e-213,-0.050071182427371866,0.03664044175611267,0.02539308837198611,K562 vs CD4+T (Stim 48hr),Stim48hr,0.7679028497179644,20.0,722.0,688.0,738.0
4304,ARPC2,0.38679823951751907,1.3196055921816734e-212,0.033924558447062804,0.044662576425175425,0.00968246329918488,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5404930298807936,40.0,174.0,216.0,228.0
4305,TFG,0.3867762130684116,1.4011023136972478e-212,0.05592031138620427,0.010133940532051798,0.0026103673564170297,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5229292057496209,6.0,48.0,72.0,83.0
4306,POLG,0.3863715154010816,4.2100860545741066e-212,-0.005527340014318391,0.04693159369126666,0.06434957656705201,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5885221078242177,14.0,197.0,330.0,208.0
4307,PPIL3,0.3861606394518463,7.464522424439778e-212,0.03929442850583128,0.028384984515525003,0.01606364607205335,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,7.0,7.0,6.0
4308,CDC25A,0.3851308479527517,1.2159889325164635e-210,0.09668608301438239,0.02415379692457685,0.039061409130161096,K562 vs CD4+T (Stim 48hr),Stim48hr,,9.0,54.0,54.0,57.0
4309,ITM2C,0.38502621588190544,1.6137036642062054e-210,-0.02339936084103299,-0.016952419336975846,0.008939094340057928,K562 vs CD4+T (Stim 48hr),Stim48hr,,3.0,4.0,4.0,4.0
4310,SLC35E1,0.3848560077091151,2.5564861985369394e-210,0.010521151545253647,0.024338999980084874,-0.0018796705157770356,K562 vs CD4+T (Stim 48hr),Stim48hr,,13.0,12.0,11.0,12.0
4311,SLC20A1,0.38480180262915986,2.9597413013214534e-210,0.031352675900239615,0.02166119676003738,0.03857125040320207,K562 vs CD4+T (Stim 48hr),Stim48hr,,4.0,8.0,8.0,8.0
4312,PAGR1,0.3846339303801791,4.6577626184418726e-210,-0.005026332754299104,0.013571469062612586,-0.009368183289037612,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4253840353718115,8.0,197.0,183.0,193.0
4313,REXO1,0.38438088092294886,9.221471493584724e-210,-0.013379531475776465,-0.0013063818297233245,-0.020428283511735583,K562 vs CD4+T (Stim 48hr),Stim48hr,,5.0,59.0,61.0,59.0
4314,NANP,0.3835861830811329,7.845746817185353e-209,-0.010586697966649992,-0.014879545999453441,-0.037166111573959805,K562 vs CD4+T (Stim 48hr),Stim48hr,,10.0,36.0,36.0,41.0
4315,ACAA1,0.38334007796861236,1.5207745293625727e-208,0.01209692074906877,-0.008005264933062785,-0.013578840148375796,K562 vs CD4+T (Stim 48hr),Stim48hr,,6.0,5.0,4.0,6.0
4316,DIAPH1,0.38305476642987846,3.2732213665116803e-208,-0.0022534695323308306,0.015868614158907987,0.02546755946128954,K562 vs CD4+T (Stim 48hr),Stim48hr,,5.0,16.0,20.0,25.0
4317,E2F3,0.38258731703457693,1.1473385342221482e-207,-0.01922917833257041,0.012880139520231716,-0.013430218022893677,K562 vs CD4+T (Stim 48hr),Stim48hr,,26.0,57.0,60.0,62.0
4318,PHF8,0.3824668194390789,1.5847552250063277e-207,-0.00403199175662905,-0.0007499322992562535,0.018662430120690278,K562 vs CD4+T (Stim 48hr),Stim48hr,0.558738812468753,5.0,77.0,102.0,91.0
4319,ADAT2,0.3821695924421705,3.5132526751293896e-207,0.029121071241800994,0.002345191756516946,0.03176293848711546,K562 vs CD4+T (Stim 48hr),Stim48hr,0.4364463513344038,12.0,189.0,150.0,199.0
4320,NDUFB7,0.38210604220937827,4.164731507792043e-207,0.01617575777583762,0.0054114391398031505,-0.023636429074372824,K562 vs CD4+T (Stim 48hr),Stim48hr,0.3831699528182555,3.0,12.0,18.0,12.0
4321,CNOT4,0.38140696670836116,2.6988687524923085e-206,0.017461578244762473,0.0029649175596803213,-0.0022025315271613226,K562 vs CD4+T (Stim 48hr),Stim48hr,0.5914391964411468,5.0,246.0,286.0,259.0
4322,STRIP1,0.3812560535161066,4.0376070511552483e-206,-0.010678518725688323,0.007204650979726178,-0.01532297614683228,K562 vs CD4+T (Stim 48hr),Stim48hr,,9.0,6.0,8.0,8.0
