,variable,gene_name,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
ENSG00000139574,ENSG00000139574,NPFF,0.3901377497748708,0.0261612019427339,0.0312721672388344,0.8365650433797377,0.4028371015727944,0.5867213706582555,age_bin (Yaza2022 Discovery),0.8365650433797374
ENSG00000170653,ENSG00000170653,ATF7,3.006990099256894,-0.0108158039414699,0.0123320536024848,-0.8770480805638594,0.3804605233026281,0.5650397189987529,age_bin (Yaza2022 Discovery),-0.8770480805638575
ENSG00000012822,ENSG00000012822,CALCOCO1,6.301830166235715,-0.0035935870419721,0.0091209877986667,-0.3939909932230604,0.6935876889214385,0.8128101327733104,age_bin (Yaza2022 Discovery),-0.3939909932230595
ENSG00000249388,ENSG00000249388,RP11-834C11.6,0.1959334517992526,0.0265113484408037,0.0431235102426994,0.6147771434096545,0.5387019058439053,1.0,age_bin (Yaza2022 Discovery),0.6147771434096542
ENSG00000094916,ENSG00000094916,CBX5,8.259201529546727,0.0216142857365861,0.0076799053962704,2.814394790212212,0.0048869171327283,0.029138717610742,age_bin (Yaza2022 Discovery),2.8143947902122166
ENSG00000258137,ENSG00000258137,RP11-753H16.3,0.0557429086964401,0.0711312459208028,0.0720959140491939,0.986619656035808,0.3238291305045091,1.0,age_bin (Yaza2022 Discovery),0.9866196560358073
ENSG00000161642,ENSG00000161642,ZNF385A,0.1543773151134637,0.0426869901915274,0.0524562710053511,0.8137633379843736,0.4157805415564487,1.0,age_bin (Yaza2022 Discovery),0.8137633379843732
ENSG00000161638,ENSG00000161638,ITGA5,2.3381180682001346,0.0357568262976375,0.0138267826032061,2.586055434859171,0.0097081315536993,0.0472760827073233,age_bin (Yaza2022 Discovery),2.58605543485918
ENSG00000170627,ENSG00000170627,GTSF1,1.2562701490238868,0.0582138605695741,0.0217495536295514,2.676554266864491,0.0074383518856496,0.039675905986019,age_bin (Yaza2022 Discovery),2.6765542668645015
ENSG00000123338,ENSG00000123338,NCKAP1L,9.53519139751644,0.0251050367787941,0.0079512319868597,3.157376972560096,0.0015919539667695,0.0125003894658328,age_bin (Yaza2022 Discovery),3.1573769725600993
ENSG00000135426,ENSG00000135426,TESPA1,18.831676034698887,0.0109950365351178,0.0055113272828772,1.9949888603562849,0.0460440948320193,0.1408898258019208,age_bin (Yaza2022 Discovery),1.9949888603563057
ENSG00000135441,ENSG00000135441,BLOC1S1,34.88034978846483,0.0093951074166532,0.0043810205018431,2.144502043005854,0.0319926819101326,0.1094800200318796,age_bin (Yaza2022 Discovery),2.1445020430058856
ENSG00000135437,ENSG00000135437,RDH5,2.856391511883438,-0.0130425387674539,0.013350301375252,-0.9769471415552776,0.3285953216799306,0.5165702700357666,age_bin (Yaza2022 Discovery),-0.9769471415552752
ENSG00000135404,ENSG00000135404,CD63,18.991822176840508,0.0375680219068566,0.0067798745693457,5.54110869199779,3.005625780201036e-08,1.181141033345049e-06,age_bin (Yaza2022 Discovery),5.541108691997844
ENSG00000135414,ENSG00000135414,GDF11,2.291909320172058,0.0475984458994838,0.0138597201540209,3.4343006475260447,0.0005940848764663,0.0056334715165703,age_bin (Yaza2022 Discovery),3.4343006475260487
ENSG00000205323,ENSG00000205323,SARNP,11.601455328460672,0.0225428477879718,0.0067760277308704,3.326852941476392,0.0008783271274873,0.0077301936459797,age_bin (Yaza2022 Discovery),3.326852941476393
ENSG00000123353,ENSG00000123353,ORMDL2,6.827563549153889,0.0225066904823204,0.0087584954475856,2.569698256625171,0.0101787130622358,0.0489191960539424,age_bin (Yaza2022 Discovery),2.5696982566251925
ENSG00000170473,ENSG00000170473,PYM1,11.0295977392943,-0.0065780515600947,0.0075633695399557,-0.8697249982754772,0.3844507075643451,0.5691648901719207,age_bin (Yaza2022 Discovery),-0.8697249982754682
ENSG00000065357,ENSG00000065357,DGKA,17.78750300067781,0.0254898883475009,0.0056015203783711,4.550530324931727,5.351087402732465e-06,0.0001144590821916,age_bin (Yaza2022 Discovery),4.550530324931757
ENSG00000123374,ENSG00000123374,CDK2,0.6907752845218357,0.0710175492318601,0.0246368443657247,2.8825749019489373,0.0039443934695084,0.0249260885743284,age_bin (Yaza2022 Discovery),2.8825749019489373
ENSG00000111540,ENSG00000111540,RAB5B,3.726400949359915,0.0241003959375147,0.0110044858901927,2.190051964080684,0.0285204684064057,0.1011626522106306,age_bin (Yaza2022 Discovery),2.190051964080684
ENSG00000139531,ENSG00000139531,SUOX,0.104774867555202,0.0676218845632798,0.0562817896896809,1.201487815794849,0.2295620300093146,1.0,age_bin (Yaza2022 Discovery),1.2014878157948499
ENSG00000123411,ENSG00000123411,IKZF4,0.4826942474317703,0.0899423685167278,0.03060441915395,2.9388686667859623,0.0032941262771967,0.0217098852699185,age_bin (Yaza2022 Discovery),2.938868666785962
ENSG00000197728,ENSG00000197728,RPS26,828.406152951172,0.0402978851597342,0.0202731281509272,1.9877487509440528,0.0468394842764166,0.1428688818236261,age_bin (Yaza2022 Discovery),1.98774875094405
ENSG00000065361,ENSG00000065361,ERBB3,0.385937990942642,-0.0058908640750001,0.0358852271068097,-0.1641584727182131,0.8696063915196315,0.9254697571418776,age_bin (Yaza2022 Discovery),-0.16415847271821307
ENSG00000170515,ENSG00000170515,PA2G4,44.183049667735865,0.0073672536438589,0.0041191951624085,1.788517745187692,0.0736925153133523,0.1948757627175317,age_bin (Yaza2022 Discovery),1.7885177451876924
ENSG00000135482,ENSG00000135482,ZC3H10,0.6290435742131737,0.0575677859575189,0.0264576127992412,2.175849589845457,0.0295665092318304,0.1037674126135291,age_bin (Yaza2022 Discovery),2.1758495898454577
ENSG00000258317,ENSG00000258317,RP11-603J24.5,0.0893932729815602,0.064444427834385,0.0609068979224491,1.0580809404616218,0.2900185429154031,1.0,age_bin (Yaza2022 Discovery),1.058080940461623
ENSG00000196465,ENSG00000196465,MYL6B,1.869775741493249,-0.0171978767348304,0.016235322950564,-1.0592876277975694,0.289468807778374,0.476841871109277,age_bin (Yaza2022 Discovery),-1.059287627797571
ENSG00000092841,ENSG00000092841,MYL6,176.7808515666194,0.0014750464534268,0.003492987572171,0.4222879191379576,0.6728148750159872,0.7972809086970654,age_bin (Yaza2022 Discovery),0.42228791913794667
ENSG00000139613,ENSG00000139613,SMARCC2,10.45368179764612,0.0144238330938524,0.007168148999212,2.012211673534956,0.0441976284653862,0.1372888834206061,age_bin (Yaza2022 Discovery),2.01221167353497
ENSG00000181852,ENSG00000181852,RNF41,2.7955945305578176,0.0315563294860767,0.0132416838887237,2.383105483506463,0.0171672744067265,0.0709525240561091,age_bin (Yaza2022 Discovery),2.3831054835064682
ENSG00000139645,ENSG00000139645,ANKRD52,2.951681943944362,0.0078514320192163,0.0124904488678749,0.6285948649459699,0.5296143229878819,0.6906695486956069,age_bin (Yaza2022 Discovery),0.6285948649459647
ENSG00000062485,ENSG00000062485,CS,3.615300578713516,0.0294310831632989,0.0112762142738847,2.6100145357702447,0.0090538375491334,0.0455649733582547,age_bin (Yaza2022 Discovery),2.6100145357702376
ENSG00000257303,ENSG00000257303,RP11-977G19.11,3.604778209531619,-0.0213626382450628,0.0120113920757425,-1.77853142336479,0.0753166157375416,0.1976856434813572,age_bin (Yaza2022 Discovery),-1.7785314233647842
ENSG00000257740,ENSG00000257740,RP11-977G19.12,1.5134690844699592,0.0345176648595386,0.0177761166061771,1.9418000919021772,0.0521613057618867,0.1540712209002043,age_bin (Yaza2022 Discovery),1.941800091902182
ENSG00000135473,ENSG00000135473,PAN2,1.44360881874097,-0.0015306379889636,0.016942507047862,-0.0903430634344504,0.9280146003703452,0.9607640434418636,age_bin (Yaza2022 Discovery),-0.09034306343444924
ENSG00000170581,ENSG00000170581,STAT2,3.896049661147253,0.0296345909956076,0.0116284014233265,2.5484664586966024,0.0108197690833887,0.0509850691497779,age_bin (Yaza2022 Discovery),2.548466458696618
ENSG00000176422,ENSG00000176422,SPRYD4,0.8547409112584958,0.0480047261773788,0.0226155778951538,2.122639819328493,0.0337840455261908,0.113684968292552,age_bin (Yaza2022 Discovery),2.1226398193284965
ENSG00000076067,ENSG00000076067,RBMS2,0.2547359529586963,0.070359860139007,0.0410196030100522,1.715274039140865,0.0862949959422121,0.2165448234974013,age_bin (Yaza2022 Discovery),1.7152740391408645
ENSG00000076108,ENSG00000076108,BAZ2A,14.552952240880108,0.0331374961193986,0.0082790741381849,4.002560620463718,6.266060560682891e-05,0.0009065401657056,age_bin (Yaza2022 Discovery),4.002560620463733
ENSG00000110958,ENSG00000110958,PTGES3,51.82085251953497,0.0214363314405149,0.0045362757485443,4.725535357367451,2.295098944619811e-06,5.446991849183367e-05,age_bin (Yaza2022 Discovery),4.725535357367519
ENSG00000166860,ENSG00000166860,ZBTB39,0.5577048255194382,0.0083902638285673,0.0280347003420792,0.2992813807955646,0.7647253598823622,0.8610670995662963,age_bin (Yaza2022 Discovery),0.2992813807955628
ENSG00000166881,ENSG00000166881,NEMP1,0.4917288057836835,0.0203806937417094,0.0281327590941068,0.7244470289435178,0.4687913363782442,0.640494502111867,age_bin (Yaza2022 Discovery),0.7244470289435178
ENSG00000166888,ENSG00000166888,STAT6,8.197270511932084,0.0326109928769507,0.0081051012308142,4.02351456795743,5.733603580281281e-05,0.0008410280668367,age_bin (Yaza2022 Discovery),4.023514567957439
ENSG00000123384,ENSG00000123384,LRP1,0.3314791679984111,-0.0064427211850808,0.0352643102238674,-0.1826980634012315,0.8550349353681772,0.9180569537330956,age_bin (Yaza2022 Discovery),-0.18269806340123088
ENSG00000185633,ENSG00000185633,NDUFA4L2,0.0746901198470226,0.0208290023986496,0.0608165438876174,0.3424890838443474,0.731982857675083,1.0,age_bin (Yaza2022 Discovery),0.3424890838443469
ENSG00000185482,ENSG00000185482,STAC3,0.2420865075492599,0.0836706232114104,0.0399736102775448,2.0931465191777394,0.0363360771347545,0.1196894798095675,age_bin (Yaza2022 Discovery),2.0931465191777394
ENSG00000179912,ENSG00000179912,R3HDM2,12.154635976265777,0.0317007264957866,0.0067560491055091,4.692198946561356,2.7028409683404405e-06,6.30837108881447e-05,age_bin (Yaza2022 Discovery),4.692198946561358
ENSG00000287200,ENSG00000287200,RP11-181L23.11,0.1754600109136573,-0.0014953245793237,0.0443162541807515,-0.0337421248019922,0.9730827873488096,1.0,age_bin (Yaza2022 Discovery),-0.03374212480199162
ENSG00000166986,ENSG00000166986,MARS1,3.2627681011107748,-0.0067305047313088,0.0114372528042246,-0.5884721485584999,0.5562154228609529,0.7111779824080193,age_bin (Yaza2022 Discovery),-0.5884721485585017
ENSG00000166987,ENSG00000166987,MBD6,2.383004767440589,0.0210202045912454,0.0139790140335405,1.5036972236246822,0.132659344432947,0.2880593166574066,age_bin (Yaza2022 Discovery),1.503697223624688
ENSG00000135439,ENSG00000135439,AGAP2,2.736923559310686,0.006276403984419,0.0129951084350676,0.4829820401869082,0.6291084884383212,0.766448398396945,age_bin (Yaza2022 Discovery),0.48298204018690444
ENSG00000139266,ENSG00000139266,MARCHF9,3.9712618117953142,-0.003382251731301,0.0113667516329522,-0.2975565790930036,0.7660416189579571,0.8620229946730471,age_bin (Yaza2022 Discovery),-0.2975565790929975
ENSG00000135407,ENSG00000135407,AVIL,0.808390116536027,0.0519594898272353,0.0248686564542864,2.089356532901056,0.0366756409408982,0.1204502780821402,age_bin (Yaza2022 Discovery),2.0893565329010557
ENSG00000257698,ENSG00000257698,GIHCG,4.370571896985468,0.0148499186770933,0.0114428204869172,1.2977498593175905,0.1943733044615335,0.3692131406015057,age_bin (Yaza2022 Discovery),1.2977498593175958
ENSG00000118596,ENSG00000118596,SLC16A7,5.7299392600582335,0.0103564207237959,0.0089123373933183,1.16203194142541,0.2452224906147143,0.4289198539031649,age_bin (Yaza2022 Discovery),1.1620319414254054
ENSG00000198673,ENSG00000198673,TAFA2,0.945352564932236,-0.0071509238407447,0.0200273851947472,-0.3570572878690265,0.7210489189895789,0.8333984017158621,age_bin (Yaza2022 Discovery),-0.357057287869025
ENSG00000135655,ENSG00000135655,USP15,23.1004261374154,0.0045253541812468,0.005480078174171,0.8257827785333441,0.4089273249181618,0.5927306516098043,age_bin (Yaza2022 Discovery),0.8257827785333326
ENSG00000061987,ENSG00000061987,MON2,3.066934812652361,0.0161264091787945,0.0125962522992817,1.280254538861061,0.2004556304822554,0.3768690747540223,age_bin (Yaza2022 Discovery),1.2802545388610633
ENSG00000221949,ENSG00000221949,LINC01465,0.4023472788889768,-0.0099996643762125,0.0354952311996934,-0.2817185305810578,0.7781593444163164,0.8712655965418132,age_bin (Yaza2022 Discovery),-0.2817185305810566
ENSG00000257354,ENSG00000257354,RP11-631N16.2,1.0496509818491666,-0.0047854786095278,0.0218832401227099,-0.2186823606876019,0.8268974905589442,0.9021767688187654,age_bin (Yaza2022 Discovery),-0.21868236068759972
ENSG00000118600,ENSG00000118600,RXYLT1,3.2179871989794537,0.011288287652931,0.0121570807326019,0.928536044237898,0.3531295797763284,0.5408977192766857,age_bin (Yaza2022 Discovery),0.9285360442379034
ENSG00000196935,ENSG00000196935,SRGAP1,0.9572941249731184,0.0473485653031163,0.0209771197399941,2.2571528355650923,0.023998526361612,0.0897978517401507,age_bin (Yaza2022 Discovery),2.2571528355650994
ENSG00000174206,ENSG00000174206,C12orf66,1.6115802737644058,0.0141001100698039,0.0157907153914258,0.8929367492406379,0.3718910457098557,0.5569137619997468,age_bin (Yaza2022 Discovery),0.8929367492406405
ENSG00000184575,ENSG00000184575,XPOT,3.503418736737429,0.0289911085219008,0.0119054818042048,2.435105861206013,0.0148874335185945,0.0639796163777241,age_bin (Yaza2022 Discovery),2.4351058612060257
ENSG00000183735,ENSG00000183735,TBK1,5.090315666255622,0.0717628248669753,0.0113750569988187,6.308788155912337,2.8122873743140675e-10,1.7343807317941286e-08,age_bin (Yaza2022 Discovery),6.30878815591235
ENSG00000153179,ENSG00000153179,RASSF3,12.56886445029009,0.0005835177118022,0.0077198222997056,0.0755869357024521,0.9397477305270288,0.9672223870414016,age_bin (Yaza2022 Discovery),0.07558693570245169
ENSG00000256314,ENSG00000256314,RP11-338E21.3,0.0510151866184229,0.0573043635338863,0.0897805946547727,0.6382711515136981,0.5232971876750439,1.0,age_bin (Yaza2022 Discovery),0.6382711515136976
ENSG00000135677,ENSG00000135677,GNS,1.1066964211951638,0.0467558239312914,0.0208643150467868,2.2409469865866445,0.0250295091686862,0.0919453578114045,age_bin (Yaza2022 Discovery),2.2409469865866507
ENSG00000174106,ENSG00000174106,LEMD3,2.333110666143314,0.0015355147288745,0.0139934456846411,0.1097309957446627,0.9126227177937568,0.9523652130937648,age_bin (Yaza2022 Discovery),0.10973099574466119
ENSG00000139233,ENSG00000139233,LLPH,9.308488682950944,0.0091242516280062,0.0076937836662735,1.1859251603347398,0.235651856005337,0.4178431335548987,age_bin (Yaza2022 Discovery),1.1859251603347396
ENSG00000127311,ENSG00000127311,HELB,3.153129373625792,0.0439895893492492,0.0127817226331297,3.441600996350044,0.0005782825502772,0.0055270466824578,age_bin (Yaza2022 Discovery),3.4416009963500533
ENSG00000155974,ENSG00000155974,GRIP1,0.0589870760824488,0.0349288473884905,0.0673251086469036,0.5188086301008435,0.603894199141396,1.0,age_bin (Yaza2022 Discovery),0.5188086301008434
ENSG00000111530,ENSG00000111530,CAND1,11.416276160500429,0.0031439694865386,0.0071380374874664,0.4404529244990792,0.6596091004967677,0.787819803519535,age_bin (Yaza2022 Discovery),0.44045292449907425
ENSG00000286563,ENSG00000286563,RP11-473M14.5,0.292621095772492,0.0223168097718838,0.0364216900951516,0.6127340525269748,0.5400522025784831,0.6990448191621642,age_bin (Yaza2022 Discovery),0.6127340525269742
ENSG00000127334,ENSG00000127334,DYRK2,7.7292721485759,-0.0052217030268119,0.0085856946044367,-0.6081864388833004,0.543063827796076,0.7014747410256911,age_bin (Yaza2022 Discovery),-0.6081864388832977
ENSG00000255733,ENSG00000255733,IFNG-AS1,1.9344522404269653,0.0537869802567811,0.0288813545528397,1.8623427152066356,0.0625547981616846,0.1747769476415586,age_bin (Yaza2022 Discovery),1.8623427152066387
ENSG00000111537,ENSG00000111537,IFNG,2.8593298978605253,0.0601388587721314,0.0268107973263352,2.2430835621982506,0.0248914264642977,0.0915584471631512,age_bin (Yaza2022 Discovery),2.2430835621982546
ENSG00000111554,ENSG00000111554,MDM1,2.356481600347711,0.0114033241563106,0.0137993030738385,0.8263695706437262,0.4085944794506618,0.5926548938847453,age_bin (Yaza2022 Discovery),0.8263695706437282
ENSG00000251301,ENSG00000251301,LINC02384,0.5642111671023115,0.1218800974650575,0.0337690716797539,3.60922262302313,0.000307115965263,0.0033919252163496,age_bin (Yaza2022 Discovery),3.6092226230231312
ENSG00000127314,ENSG00000127314,RAP1B,48.84846787061687,-0.0030733844581853,0.0041060416602135,-0.7485029896227293,0.454156822473804,0.6292354648277817,age_bin (Yaza2022 Discovery),-0.7485029896227344
ENSG00000175782,ENSG00000175782,SLC35E3,3.866357121488056,0.0265767839149737,0.0109031697791298,2.437528209993143,0.0147880603218603,0.0637176117413022,age_bin (Yaza2022 Discovery),2.437528209993153
ENSG00000135679,ENSG00000135679,MDM2,2.7748943771519263,0.0223292637906449,0.0133359055334212,1.674371772856777,0.0940575567743232,0.2295471684535694,age_bin (Yaza2022 Discovery),1.6743717728567726
ENSG00000135678,ENSG00000135678,CPM,0.3728044945906966,0.0396081278402409,0.0326462877726592,1.2132505881239022,0.2250340281647164,0.4048791533142438,age_bin (Yaza2022 Discovery),1.2132505881239013
ENSG00000111605,ENSG00000111605,CPSF6,7.185607678808349,-0.0029455575307798,0.0086407738337542,-0.3408904789607311,0.7331860326811172,0.8417840454032829,age_bin (Yaza2022 Discovery),-0.34089047896072855
ENSG00000274979,ENSG00000274979,RP11-1143G9.5,0.9317231735834206,0.0623370876000563,0.0218590658640233,2.851772714709345,0.0043476174634964,0.0266181303978851,age_bin (Yaza2022 Discovery),2.851772714709354
ENSG00000090382,ENSG00000090382,LYZ,5.9100161002511,-0.0167419323504218,0.0174592298728851,-0.9589158555282395,0.3376011365117567,0.5258834812661933,age_bin (Yaza2022 Discovery),-0.9589158555282388
ENSG00000257764,ENSG00000257764,RP11-1143G9.4,1.558949387267721,0.072088162139938,0.0245427859337952,2.9372444650088902,0.0033114295048565,0.0218069118367366,age_bin (Yaza2022 Discovery),2.9372444650088907
ENSG00000127337,ENSG00000127337,YEATS4,9.08034947659688,0.026171305034378,0.0082114986016708,3.187153320473397,0.0014368058866655,0.011550497560835,age_bin (Yaza2022 Discovery),3.187153320473428
ENSG00000166225,ENSG00000166225,FRS2,1.257853269543069,0.0202369218081272,0.0180078026892295,1.1237862918295354,0.2611036982662497,0.4457885205734092,age_bin (Yaza2022 Discovery),1.1237862918295378
ENSG00000247131,ENSG00000247131,RP11-588G21.2,0.8631233123019395,0.016272779459475,0.0250408885304839,0.6498483246576939,0.5157902003275009,0.6791491153825505,age_bin (Yaza2022 Discovery),0.6498483246576929
ENSG00000127328,ENSG00000127328,RAB3IP,2.917247546687401,0.0029851466777437,0.0120057238693396,0.2486436228445405,0.8036364617773306,0.8875776849381312,age_bin (Yaza2022 Discovery),0.24864362284453442
ENSG00000257815,ENSG00000257815,PRANCR,7.814647983337341,-0.0030906019571645,0.0082208283018001,-0.3759477565646065,0.7069557357886329,0.8226234694502353,age_bin (Yaza2022 Discovery),-0.37594775656459783
ENSG00000111596,ENSG00000111596,CNOT2,11.144269256318578,0.0035971833028222,0.0067974599485516,0.5291952185152144,0.5966700332729554,0.7415806282911445,age_bin (Yaza2022 Discovery),0.5291952185152171
ENSG00000135643,ENSG00000135643,KCNMB4,0.2075749487062322,-0.0041469070341426,0.0387119779014611,-0.1071220655451473,0.9146921421149116,0.9529629452591084,age_bin (Yaza2022 Discovery),-0.10712206554514705
ENSG00000133858,ENSG00000133858,ZFC3H1,8.85250730819803,0.0192356310371741,0.0074576342831917,2.579320774756685,0.0098994813332846,0.0480693780373117,age_bin (Yaza2022 Discovery),2.5793207747566944
ENSG00000173451,ENSG00000173451,THAP2,2.8554648696446447,-0.0020964182144356,0.0120006130869044,-0.1746925927245606,0.8613211884247227,0.9209463552586814,age_bin (Yaza2022 Discovery),-0.17469259272455873
ENSG00000080371,ENSG00000080371,RAB21,5.462759442685944,0.0234327551597356,0.0104512540255071,2.2420998573516604,0.0249549192266591,0.0917112277277265,age_bin (Yaza2022 Discovery),2.242099857351676
ENSG00000257410,ENSG00000257410,RP11-2H8.2,0.1258041205416996,0.0060672076500799,0.0514549733572035,0.1179129490158514,0.9061366329960006,1.0,age_bin (Yaza2022 Discovery),0.11791294901585087
ENSG00000121749,ENSG00000121749,TBC1D15,5.342488252908688,0.0122358950919283,0.0099360613570795,1.2314633185321615,0.2181496277770938,0.3974867813432532,age_bin (Yaza2022 Discovery),1.2314633185321624
ENSG00000253719,ENSG00000253719,ATXN7L3B,7.386832916092658,-0.0318666487018407,0.008181188783541,-3.895112256295832,9.815326137934617e-05,0.0013354217478165,age_bin (Yaza2022 Discovery),-3.895112256295852
ENSG00000180881,ENSG00000180881,CAPS2,0.2098485153810657,0.0503292619413914,0.0488476499860964,1.030331284221793,0.3028545181757262,0.4891641797107074,age_bin (Yaza2022 Discovery),1.030331284221794
ENSG00000273987,ENSG00000273987,RP11-585P4.6,0.0929453352763832,0.0585526817438966,0.056050541701653,1.0446407825202135,0.2961890233208996,1.0,age_bin (Yaza2022 Discovery),1.0446407825202126
ENSG00000180481,ENSG00000180481,GLIPR1L2,0.2759336704915891,0.0533076715352369,0.0389487724777302,1.3686611449877304,0.1711052212146011,0.3411203430963108,age_bin (Yaza2022 Discovery),1.3686611449877324
ENSG00000139278,ENSG00000139278,GLIPR1,15.089450972879735,0.0352124420640696,0.0086998910714732,4.047457810078855,5.17769107769234e-05,0.0007811841413468,age_bin (Yaza2022 Discovery),4.047457810078867
ENSG00000139289,ENSG00000139289,PHLDA1,2.351834465957209,0.0527114257963197,0.0216655534089367,2.432960044979832,0.0149759533550631,0.0641408506588571,age_bin (Yaza2022 Discovery),2.432960044979837
ENSG00000257839,ENSG00000257839,RP11-290L1.2,0.5876213620484542,0.1219842906250264,0.0329437602022024,3.702804108465768,0.000213229525731,0.0025810548179112,age_bin (Yaza2022 Discovery),3.702804108465777
ENSG00000179941,ENSG00000179941,BBS10,0.2364097291464723,0.0418455579319654,0.0420023678210263,0.9962666416872238,0.3191206072660558,0.5070998703763223,age_bin (Yaza2022 Discovery),0.996266641687224
ENSG00000091039,ENSG00000091039,OSBPL8,16.739101962201772,0.0035273514601084,0.0061599651050179,0.5726252340674926,0.5668984702723345,0.7193939884846733,age_bin (Yaza2022 Discovery),0.5726252340674827
ENSG00000186908,ENSG00000186908,ZDHHC17,2.20623406650587,0.0090589298078459,0.0143453062713563,0.6314908609469115,0.5277196229669983,0.689028449149771,age_bin (Yaza2022 Discovery),0.6314908609469102
ENSG00000177425,ENSG00000177425,PAWR,0.3137894314726866,-0.1285267638319262,0.0351743089159928,-3.6539954242992487,0.0002581908701827,0.0029599113462329,age_bin (Yaza2022 Discovery),-3.6539954242992563
ENSG00000277130,ENSG00000277130,RP11-530C5.4,0.1583165549084682,0.078580154778833,0.0502137851760694,1.5649119958453626,0.1176035455559807,1.0,age_bin (Yaza2022 Discovery),1.5649119958453617
ENSG00000133773,ENSG00000133773,CCDC59,25.324410537678386,-0.0018742554620702,0.0050709883320369,-0.3696035840250986,0.7116778802640584,0.8265245924881139,age_bin (Yaza2022 Discovery),-0.36960358402507987
ENSG00000127720,ENSG00000127720,METTL25,1.3645532613571791,-0.0354864758082506,0.017844305504138,-1.988672285397792,0.0467373869716604,0.1426089499904512,age_bin (Yaza2022 Discovery),-1.988672285397797
ENSG00000179104,ENSG00000179104,TMTC2,0.5283899625633705,0.0724324821233501,0.0308421199008557,2.3484923330883074,0.0188495872594101,0.0757660146311875,age_bin (Yaza2022 Discovery),2.348492333088313
ENSG00000198707,ENSG00000198707,CEP290,6.353616013077591,0.0210286960882348,0.008968239753229,2.3447963777577865,0.0190374733153811,0.0762199332880917,age_bin (Yaza2022 Discovery),2.344796377757793
ENSG00000139324,ENSG00000139324,TMTC3,0.8889132215794122,0.0312410917198499,0.0229664897674094,1.3602902331283817,0.1737380978675076,0.3445805607705567,age_bin (Yaza2022 Discovery),1.3602902331283806
ENSG00000139318,ENSG00000139318,DUSP6,1.9019359088431191,0.054489110245049,0.0206695908042708,2.636196853678899,0.0083841076898763,0.0432168043321496,age_bin (Yaza2022 Discovery),2.6361968536788996
ENSG00000139323,ENSG00000139323,POC1B,3.2128795630772222,0.0338783263808485,0.0124177212060956,2.728224109607013,0.0063676330592637,0.0351864824837928,age_bin (Yaza2022 Discovery),2.7282241096070297
ENSG00000257594,ENSG00000257594,GALNT4,1.570292924239361,0.0101574412656391,0.0176682905187655,0.5748966633105181,0.5653611866983949,0.717766591497331,age_bin (Yaza2022 Discovery),0.5748966633105154
ENSG00000270344,ENSG00000270344,POC1B-AS1,1.6704860153363708,0.0482441032394277,0.016862175115065,2.861084226098772,0.0042219487225085,0.0261156334949516,age_bin (Yaza2022 Discovery),2.861084226098771
ENSG00000258302,ENSG00000258302,RP11-981P6.1,0.0875691108640988,0.0549935052912579,0.0557884062098607,0.9857515033569418,0.3242550691214488,1.0,age_bin (Yaza2022 Discovery),0.9857515033569413
ENSG00000070961,ENSG00000070961,ATP2B1,12.60445296530097,0.0071747116650524,0.0081358495151155,0.8818638608940073,0.3778504322138054,0.5624486084873929,age_bin (Yaza2022 Discovery),0.8818638608940083
ENSG00000271614,ENSG00000271614,ATP2B1-AS1,20.780605802834543,-0.0027102560828653,0.0078672663385989,-0.3444978174398474,0.7304719371335013,0.8400176445358103,age_bin (Yaza2022 Discovery),-0.3444978174398473
ENSG00000258216,ENSG00000258216,RP11-654D12.2,0.1543564449853591,0.0793867937556088,0.0495123351699478,1.603374057860912,0.108852094958126,1.0,age_bin (Yaza2022 Discovery),1.6033740578609128
ENSG00000257242,ENSG00000257242,LINC01619,3.785859108987087,0.0215934975671953,0.0121571597854709,1.7761959165003167,0.0757006310966913,0.19857020556844,age_bin (Yaza2022 Discovery),1.7761959165003185
ENSG00000286907,ENSG00000286907,RP11-796E2.5,2.3542615484322407,0.0913161485667322,0.0183238657743496,4.983454348075362,6.245905513532692e-07,1.7590551894612573e-05,age_bin (Yaza2022 Discovery),4.983454348075383
ENSG00000133639,ENSG00000133639,BTG1,392.1834846870237,0.0252182480514863,0.0043192902474546,5.838516655912916,5.266761843963126e-09,2.431632285226473e-07,age_bin (Yaza2022 Discovery),5.838516655913008
ENSG00000245904,ENSG00000245904,RP11-796E2.4,21.337375511310324,0.0178714443313841,0.0072849763116232,2.453191824779181,0.014159480817458,0.061922077343014,age_bin (Yaza2022 Discovery),2.4531918247791915
ENSG00000102189,ENSG00000102189,EEA1,5.5351942078433325,-0.0204990198760381,0.010274727856969,-1.995091272625216,0.0460329260481278,0.1408898258019208,age_bin (Yaza2022 Discovery),-1.9950912726252217
ENSG00000173598,ENSG00000173598,NUDT4,4.4646849649104485,0.0151379844721393,0.0106574412440131,1.42041453718013,0.1554870330813245,0.3194043137622444,age_bin (Yaza2022 Discovery),1.4204145371801304
ENSG00000198015,ENSG00000198015,MRPL42,9.155351355349392,0.0091644432481957,0.0084267754474211,1.0875385615028217,0.2767988662283696,0.4627666559290889,age_bin (Yaza2022 Discovery),1.0875385615028288
ENSG00000120833,ENSG00000120833,SOCS2,4.277357564305274,0.0934311641463712,0.0171374987009105,5.451855359814397,4.9846992931853146e-08,1.831118449048814e-06,age_bin (Yaza2022 Discovery),5.451855359814399
